Full Address,Name,Latitude,Longitude
"522 West 151 St , Manhattan,  New York ","522 West 151 St , Manhattan,  New York ",40.8295103,-73.9465005
"522 West 152 Street , Manhattan,  New York ","522 West 152 Street , Manhattan,  New York ",40.82998,-73.9456917
"523 East 5 St , Manhattan,  New York ",523 East 5 St   Iowa ,41.8780025,-93.097702
"523 West 151 St , Manhattan,  New York ","523 West 151 St , Manhattan,  New York ",40.8297046,-73.945893
"523-25 West 152 Street , Manhattan,  New York ","523-25 West 152 Street , Manhattan,  New York ",40.8302696,-73.945535
"523-27 West 143 Street , Manhattan,  New York ",523-27 West 143 Street  North Township Indiana ,41.6355499,-87.4773959
"524 East 6th Street , Manhattan,  New York ",524 East 6th Street   Florida ,30.3421662,-81.6460196
"524 West 151 St , Manhattan,  New York ",524 West 151 St  North Township Indiana ,41.6215134,-87.4773297
"524 West 152 St , Manhattan,  New York ","524 West 152 St , Manhattan,  New York ",40.8300402,-73.9458228
"525 East 6 Street , Manhattan,  New York ",525 East 6 Street   Texas ,26.1555432,-97.980554
"525 West 134 St , Manhattan,  New York ","525 West 134 St , Manhattan,  New York ",40.8192079,-73.9544758
"525 West 138 Street , Manhattan,  New York ","525 West 138 Street , Manhattan,  New York ",40.821571,-73.9520398
"525 West 151 St , Manhattan,  New York ","525 West 151 St , Manhattan,  New York ",40.8297748,-73.946018
"526 West 158 Street , Manhattan,  New York ","526 West 158 Street , Manhattan,  New York ",40.833945,-73.9432359
"527 West 151 St , Manhattan,  New York ","527 West 151 St , Manhattan,  New York ",40.8298057,-73.9461931
"527 West 160 Street , Manhattan,  New York ","527 West 160 Street , Manhattan,  New York ",40.8355091,-73.9419715
"528 East 11 Street , Manhattan,  New York ",528 East 11 Street  Erie Pennsylvania ,42.129083,-80.0700968
"529 Marcy , Brooklyn,  New York ","529 Marcy , Brooklyn,  New York ",40.6972164,-73.9493507
"529 West 152 Street , Manhattan,  New York ","529 West 152 Street , Manhattan,  New York ",40.8304491,-73.9457273
"53 Stanton Street , Manhattan,  New York ","53 Stanton Street , Manhattan,  New York ",40.7218879,-73.9904178
"530 East 159 St , Bronx,  New York ","530 East 159 St , Bronx,  New York ",40.8212571,-73.9104423
"530, Manhattan,  Avenue , Manhattan,  New York ","530, Manhattan,  Avenue  Babylon New York ",40.718285,-73.335542
"530 West 153 Street , Manhattan,  New York ","530 West 153 Street , Manhattan,  New York ",40.8307704,-73.9456163
"533 East 6 Street , Manhattan,  New York ",533 East 6 Street   Florida ,30.3426652,-81.6491022
"533 West 145 Street , Manhattan,  New York ","533 West 145 Street , Manhattan,  New York ",40.8262441,-73.9492911
"534 East 11 Street , Manhattan,  New York ",534 East 11 Street   Texas ,33.583311,-96.1737212
"534 Graham Avenue , Brooklyn,  New York ","534 Graham Avenue , Brooklyn,  New York ",40.7211838,-73.9466752
"534 Ninth Ave , Manhattan,  New York ",534 Ninth Ave   Alaska ,63.588753,-154.4930619
"534 West 153 Street , Manhattan,  New York ","534 West 153 Street , Manhattan,  New York ",40.8308213,-73.9457347
"534 West 46 Street , Manhattan,  New York ",534 West 46 Street  Chicago Illinois ,41.8110019,-87.6397018
"534-6 West 152 Street , Manhattan,  New York ","534-6 West 152 Street , Manhattan,  New York ",40.8303311,-73.9464663
"535 East 6 Street , Manhattan,  New York ",535 East 6 Street   Colorado ,39.5500507,-105.7820674
"535-37 West 160 St , Manhattan,  New York ",535-37 West 160 St   California ,36.778261,-119.4179324
"535-7 West 163rd Street , Manhattan,  New York ","535-7 West 163rd Street , Manhattan,  New York ",40.8375103,-73.9407123
"536-38 West 163 St , Manhattan,  New York ","536-38 West 163 St , Manhattan,  New York ",40.8371613,-73.9411026
"537 East 6 Street , Manhattan,  New York ",537 East 6 Street   Texas ,26.1555432,-97.980554
"537 West 133 St , Manhattan,  New York ","537 West 133 St , Manhattan,  New York ",40.8183384,-73.9545947
"537 West 144 St , Manhattan,  New York ","537 West 144 St , Manhattan,  New York ",40.8253122,-73.9493686
"539 West 160 Street , Manhattan,  New York ","539 West 160 Street , Manhattan,  New York ",40.8356809,-73.9423425
"540 West 146 St , Manhattan,  New York ","540 West 146 St , Manhattan,  New York ",40.8264563,-73.9489633
"540-550 West 144 St , Manhattan,  New York ","540-550 West 144 St , Manhattan,  New York ",40.8251786,-73.9500735
"540-550 West 144 St , Manhattan,  New York ","540-550 West 144 St , Manhattan,  New York ",40.8251786,-73.9500735
"541-43 West 133 St , Manhattan,  New York ","541-43 West 133 St , Manhattan,  New York ",40.818492,-73.954694
"543 Graham Avenue , Brooklyn,  New York ","543 Graham Avenue , Brooklyn,  New York ",40.7217162,-73.9473068
"543-45 West 160 Street , Manhattan,  New York ","543-45 West 160 Street , Manhattan,  New York ",40.8357123,-73.9425447
"544 West 156 St , Manhattan,  New York ","544 West 156 St , Manhattan,  New York ",40.8326291,-73.9438465
"544 West 157 St , Manhattan,  New York ",544 West 157 St   California ,33.8889364,-118.2844065
"545 Warren Street , Brooklyn,  New York ",545 Warren Street  Hudson New York ,42.248333,-73.785357
"546 West 156 Street , Manhattan,  New York ","546 West 156 Street , Manhattan,  New York ",40.8326989,-73.9441335
"547 Southern Boulevard , Bronx,  New York ","547 Southern Boulevard , Bronx,  New York ",40.8125449,-73.9037624
"547 West 147 Street , Manhattan,  New York ","547 West 147 Street , Manhattan,  New York ",40.8276038,-73.9486798
"547-49 East 12 Street , Manhattan,  New York ",547-49 East 12 Street   California ,34.0346565,-118.2543258
"549 West 163 St , Manhattan,  New York ","549 West 163 St , Manhattan,  New York ",40.8376827,-73.9413544
"55 Avenue C , Manhattan,  New York ",55 Avenue C  Malta New York ,42.9853893,-73.7868672
"55 West 119 St , Manhattan,  New York ","55 West 119 St , Manhattan,  New York ",40.8035085,-73.9466712
"55-55 1/2 Downing Street , Manhattan,  New York ",55-55 1/2 Downing Street  West Village New York ,40.7297248,-74.0025982
"550 Ft Washington Avenue , Manhattan,  New York ","550 Ft Washington Avenue , Manhattan,  New York ",40.8535554,-73.9370657
"551 Dekalb Avenue , Brooklyn,  New York ","551 Dekalb Avenue , Brooklyn,  New York ",40.6911334,-73.9546954
"551 East 12 St , Manhattan,  New York ",551 East 12 St   Florida ,25.8332075,-80.2708208
"551 West 157 Street , Manhattan,  New York ",551 West 157 Street   California ,36.778261,-119.4179324
"551 West 160 Street , Manhattan,  New York ","551 West 160 Street , Manhattan,  New York ",40.8358553,-73.9427558
"557 West 140 Street , Manhattan,  New York ","557 West 140 Street , Manhattan,  New York ",40.8230712,-73.9517549
"557-63 West 150 Street , Manhattan,  New York ","557-63 West 150 Street , Manhattan,  New York ",40.8294617,-73.9472255
"558-60 West 148 St , Manhattan,  New York ","558-60 West 148 St , Manhattan,  New York ",40.8278677,-73.9484695
"56-60 West 119 Street , Manhattan,  New York ","56-60 West 119 Street , Manhattan,  New York ",40.803235,-73.947155
"560 West 160 Street , Manhattan,  New York ","560 West 160 Street , Manhattan,  New York ",40.8354643,-73.9429688
"562 West 149 Street , Manhattan,  New York ","562 West 149 Street , Manhattan,  New York ",40.8285184,-73.948013
"562 West 186 Street , Manhattan,  New York ","562 West 186 Street , Manhattan,  New York ",40.8520072,-73.9310681
"563 Howard Avenue , Brooklyn,  New York ",563 Howard Avenue   Oregon ,44.0882487,-123.1362144
"565 West 125th Street , Manhattan,  New York ","565 West 125th Street , Manhattan,  New York ",40.8153868,-73.9578051
"566-68 West 159 Street , Manhattan,  New York ","566-68 West 159 Street , Manhattan,  New York ",40.8348573,-73.9432587
"568 West 171 St , Manhattan,  New York ","568 West 171 St , Manhattan,  New York ",40.84267,-73.9381176
"569-71 Sterling Place , Brooklyn,  New York ","569-71 Sterling Place , Brooklyn,  New York ",40.6739965,-73.9592066
"57 Hudson Ave , Brooklyn,  New York ",57 Hudson Ave   New Jersey ,40.93425,-73.9611491
"571-73 Southern Blvd , Bronx,  New York ","571-73 Southern Blvd , Bronx,  New York ",40.8127704,-73.902753
"572 Sterling Place , Brooklyn,  New York ",572 Sterling Place  Ridgewood New Jersey ,40.9918698,-74.1045255
"575 Ocean Avenue , Brooklyn,  New York ",575 Ocean Avenue  Oyster Bay New York ,40.6828206,-73.4671787
"575 Warren Street , Brooklyn,  New York ",575 Warren Street  Boston Massachusetts ,42.3121561,-71.0833433
"578 Ralph Ave , Brooklyn,  New York ","578 Ralph Ave , Brooklyn,  New York ",40.6693841,-73.9227484
"58 West 105 Street , Manhattan,  New York ",58 West 105 Street  Chicago Illinois ,41.7036958,-87.6256732
"580 Morgan Avenue , Brooklyn,  New York ",580 Morgan Avenue  Akron Ohio ,41.0549611,-81.5079996
"582 Morgan Avenue , Brooklyn,  New York ","582 Morgan Avenue , Brooklyn,  New York ",40.7245639,-73.9393434
"585 Nostrand Ave/1197 Dean St , Brooklyn,  New York ","585 Nostrand Ave/1197 Dean St , Brooklyn,  New York ",40.6771962,-73.9496642
"59 Troutman Ave , Brooklyn,  New York ",59 Troutman Ave   Georgia ,32.552867,-83.8843438
"59 West 109 Street , Manhattan,  New York ","59 West 109 Street , Manhattan,  New York ",40.8010127,-73.9606649
"59 West 87 St , Manhattan,  New York ",59 West 87 St  Chicago Illinois ,41.7361608,-87.6264242
"59-61 MSN Ave/371 W 120 St , Manhattan,  New York ","59-61 MSN Ave/371 W 120 St , Manhattan,  New York ",40.808177,-73.9559355
"590 Parkside Avenue , Brooklyn,  New York ","590 Parkside Avenue , Brooklyn,  New York ",40.6558133,-73.9538247
"590 Southern Blvd , Bronx,  New York ","590 Southern Blvd , Bronx,  New York ",40.8125294,-73.9016047
"591 Kosciusko St , Brooklyn,  New York ",591 Kosciusko St  South Lindsey Township Missouri ,38.2472034,-93.380739
"592 West 178 St , Manhattan,  New York ","592 West 178 St , Manhattan,  New York ",40.846889,-73.93472
"595 Franklin Ave , Brooklyn,  New York ",595 Franklin Ave  Hempstead New York ,40.7235654,-73.6330421
"601 West 138 St , Manhattan,  New York ","601 West 138 St , Manhattan,  New York ",40.8223199,-73.9540638
"602 West 132 Street TA, Manhattan,  New York ","602 West 132 Street TA, Manhattan,  New York ",40.8179981,-73.9574276
"602-04 West 140 St , Manhattan,  New York ","602-04 West 140 St , Manhattan,  New York ",40.8233434,-73.9534096
"604 East 17 Street , Brooklyn,  New York ",604 East 17 Street   Arkansas ,33.4392003,-94.0371808
"605 East 169 Street , Bronx,  New York ","605 East 169 Street , Bronx,  New York ",40.8320332,-73.9021955
"607-09 West 136 Street , Manhattan,  New York ","607-09 West 136 Street , Manhattan,  New York ",40.8211953,-73.9551087
"61 West 105 Street , Manhattan,  New York ","61 West 105 Street , Manhattan,  New York ",40.7983611,-73.9626419
"61 West 87 Street , Manhattan,  New York ",61 West 87 Street  Chicago Illinois ,41.7361596,-87.6264841
"610-12 East 5 St , Manhattan,  New York ",610-12 East 5 St   California ,36.778261,-119.4179324
"610-12 West 136 St , Manhattan,  New York ","610-12 West 136 St , Manhattan,  New York ",40.8209327,-73.9554301
"611 West 136 ST , Manhattan,  New York ","611 West 136 ST , Manhattan,  New York ",40.821292,-73.9552464
"611 West 156 Street , Manhattan,  New York ","611 West 156 Street , Manhattan,  New York ",40.8341139,-73.9464017
"614 West 136 St , Manhattan,  New York ","614 West 136 St , Manhattan,  New York ",40.8209588,-73.9556138
"614-20 East 9 Street , Manhattan,  New York ",614-20 East 9 Street   Florida ,27.7336586,-81.5220532
"619 West 143 Street , Manhattan,  New York ","619 West 143 Street , Manhattan,  New York ",40.8258258,-73.952459
"62-64 East 3 St , Manhattan,  New York ",62-64 East 3 St  Jackson Township Ohio ,40.3905471,-84.3798865
"621-23 East 6 St , Manhattan,  New York ",621-23 East 6 St  Center Township Indiana ,40.1837138,-85.3794908
"625 East 6 St , Manhattan,  New York ",625 East 6 St  New Richmond Wisconsin ,45.1172847,-92.5293031
"626 East 9 Street , Manhattan,  New York ",626 East 9 Street   Florida ,27.733632,-81.521543
"628 East 9 Street , Manhattan,  New York ",628 East 9 Street   California ,34.1166366,-117.2720881
"63 Franklin Street , Brooklyn,  New York ",63 Franklin Street  Quincy Massachusetts ,42.2416569,-71.0037402
"63 Morningside Ave , Manhattan,  New York ",63 Morningside Ave  Yonkers New York ,40.9448535,-73.8879534
"63 West 87 St , Manhattan,  New York ",63 West 87 St  Chicago Illinois ,41.7361583,-87.6265441
"631 Academy St , Manhattan,  New York ",631 Academy St   North Carolina ,36.0869404,-80.248323
"631 Park Place , Brooklyn,  New York ",631 Park Place   Colorado ,39.950476,-105.817506
"633 Park Place , Brooklyn,  New York ",633 Park Place  Galloway Township New Jersey ,39.4571617,-74.4653165
"633 Sterling Place , Brooklyn,  New York ","633 Sterling Place , Brooklyn,  New York ",40.6736626,-73.9576558
"638 Sterling Place , Brooklyn,  New York ","638 Sterling Place , Brooklyn,  New York ",40.6732195,-73.9575559
"638 Warren Street , Brooklyn,  New York ",638 Warren Street  Boston Massachusetts ,42.3100308,-71.0826897
"639 East 169 Street , Bronx,  New York ","639 East 169 Street , Bronx,  New York ",40.831707,-73.9009616
"639 President Street , Brooklyn,  New York ","639 President Street , Brooklyn,  New York ",40.6761954,-73.9814927
"645 Barretto Street , Bronx,  New York ","645 Barretto Street , Bronx,  New York ",40.8135164,-73.8893706
"648 Grand Street , Brooklyn,  New York ",648 Grand Street  Jersey City New Jersey ,40.7166938,-74.0638795
"65 EAST TREMONT AVENUE , Bronx,  New York ","65 EAST TREMONT AVENUE , Bronx,  New York ",40.8511283,-73.9078179
"65 Morningside Ave , Manhattan,  New York ","65 Morningside Ave , Manhattan,  New York ",40.808472,-73.955709
"65 North 8 Street , Brooklyn,  New York ",65 North 8 Street  Paterson New Jersey ,40.9280337,-74.1797381
"65 West 87 Street , Manhattan,  New York ",65 West 87 Street  Chicago Illinois ,41.7361571,-87.626604
"65-67 Java Street , Brooklyn,  New York ","65-67 Java Street , Brooklyn,  New York ",40.7314082,-73.9585506
"651 Madison Street , Brooklyn,  New York ","651 Madison Street , Brooklyn,  New York ",40.6871992,-73.9309847
"654 Tenth Avenue , Manhattan,  New York ",654 Tenth Avenue  Brockton Massachusetts ,42.0538334,-71.0001414
"654-58 Grand Street , Brooklyn,  New York ",654-58 Grand Street  Brownhelm Township Ohio ,41.4050239,-82.3234843
"66 Avenue C , Manhattan,  New York ",66 Avenue C  Bayonne New Jersey ,40.6479709,-74.1301666
"660 St Nicholas Ave , Manhattan,  New York ","660 St Nicholas Ave , Manhattan,  New York ",40.8224417,-73.9451923
"664 West 161 Street , Manhattan,  New York ","664 West 161 Street , Manhattan,  New York ",40.8374172,-73.9456195
"664-72 Beck St , Bronx,  New York ","664-72 Beck St , Bronx,  New York ",40.8145592,-73.9016078
"666-68 Broadway , Manhattan,  New York ",666-68 Broadway  Bayonne New Jersey ,40.6697599,-74.1130616
"67 Malcolm X Blvd , Brooklyn,  New York ","67 Malcolm X Blvd , Brooklyn,  New York ",40.6917937,-73.9305859
"67 West 87 Street , Manhattan,  New York ",67 West 87 Street  Chicago Illinois ,41.7361558,-87.6266639
"67-69 St Nicholas Ave , Manhattan,  New York ","67-69 St Nicholas Ave , Manhattan,  New York ",40.8012858,-73.9527475
"671 Kelly St , Bronx,  New York ","671 Kelly St , Bronx,  New York ",40.8152328,-73.9023166
"675 COSTER , Bronx,  New York ","675 COSTER , Bronx,  New York ",40.8140897,-73.8875353
"682 Sixth Avenue , Manhattan,  New York ",682 Sixth Avenue   Georgia ,32.1574351,-82.907123
"685 Nostrand Ave , Brooklyn,  New York ","685 Nostrand Ave , Brooklyn,  New York ",40.6738646,-73.949713
"689 Bristol Street , Brooklyn,  New York ","689 Bristol Street , Brooklyn,  New York ",40.6538871,-73.9083609
"690 Union Ave , Bronx,  New York ","690 Union Ave , Bronx,  New York ",40.816198,-73.9038381
"697 Dawson St , Bronx,  New York ","697 Dawson St , Bronx,  New York ",40.816776,-73.9012846
"698 Classon Ave , Brooklyn,  New York ","698 Classon Ave , Brooklyn,  New York ",40.6762175,-73.9597476
"699 Tenth Ave , Manhattan,  New York ",699 Tenth Ave  Brockton Massachusetts ,42.0538334,-71.0001414
"7 East 3 Street , Manhattan,  New York ",7 East 3 Street  Kaw Township Missouri ,39.1098114,-94.582903
"7 Second Ave , Manhattan,  New York ",7 Second Ave  Old Saybrook Connecticut ,41.3218778,-72.3609069
"7 West 92 St , Manhattan,  New York ","7 West 92 St , Manhattan,  New York ",40.7896494,-73.9672625
"70 West 105 St , Manhattan,  New York ","70 West 105 St , Manhattan,  New York ",40.7981515,-73.9628291
"70 West 108 St , Manhattan,  New York ","70 West 108 St , Manhattan,  New York ",40.8001319,-73.9614521
"700 Oakland Place , Bronx,  New York ","700 Oakland Place , Bronx,  New York ",40.847139,-73.889283
"702 East 5th Street , Manhattan,  New York ",702 East 5th Street   Florida ,27.1963552,-80.2418219
"705-7 East 179 Street , Bronx,  New York ","705-7 East 179 Street , Bronx,  New York ",40.8468133,-73.8895234
"71-73 Clifton Place , Brooklyn,  New York ",71-73 Clifton Place  Jersey City New Jersey ,40.7204294,-74.0656529
"713 St Nicholas Avenue , Manhattan,  New York ","713 St Nicholas Avenue , Manhattan,  New York ",40.8245375,-73.9447477
"719 East 6th Street , Manhattan,  New York ",719 East 6th Street  Penn Township Indiana ,41.6569165,-86.1706741
"719 Hancock St , Brooklyn,  New York ",719 Hancock St  Sandusky Ohio ,41.450543,-82.7048612
"72 Clinton St, Manhattan,  New York ",72 Clinton  New Britain Connecticut ,41.6737324,-72.7984736
"72 Morningside Avenue , Manhattan,  New York ",72 Morningside Avenue  Yonkers New York ,40.9454031,-73.8872976
"72 Richardson Street , Brooklyn,  New York ",72 Richardson Street  Lowell Massachusetts ,42.6576626,-71.3060161
"72 West 88 Street , Manhattan,  New York ","72 West 88 Street , Manhattan,  New York ",40.7876275,-73.9710465
"721 Van Siclen Ave , Brooklyn,  New York ","721 Van Siclen Ave , Brooklyn,  New York ",40.6619597,-73.8864286
"724 East 216 St , Bronx,  New York ","724 East 216 St , Bronx,  New York ",40.8807335,-73.8631097
"728 Driggs Ave , Brooklyn,  New York ","728 Driggs Ave , Brooklyn,  New York ",40.7129451,-73.960619
"729 St Nicholas Avenue , Manhattan,  New York ","729 St Nicholas Avenue , Manhattan,  New York ",40.8251055,-73.9443287
"730-4 57th Street , Brooklyn,  New York ",730-4 57th Street   Florida ,27.6648274,-81.5157535
"733 Grand St , Brooklyn,  New York ","733 Grand St , Brooklyn,  New York ",40.7118741,-73.9435003
"74 Fifth Avenue , Brooklyn,  New York ",74 Fifth Avenue  Newburgh New York ,41.5218648,-74.0488999
"74 Richardson Street , Brooklyn,  New York ",74 Richardson Street  Auburn Maine ,44.0857061,-70.2497821
"741 St Nicholas Avenue , Manhattan,  New York ","741 St Nicholas Avenue , Manhattan,  New York ",40.8255749,-73.9439039
"745 EAST 6 STREET, Manhattan,  New York ",745 Homesteaders    ,40.7228071,-73.9773417
"75 Linden St , Brooklyn,  New York ",75 Linden St  Schenectady New York ,42.7981356,-73.9206498
"755 Oakland Place , Bronx,  New York ","755 Oakland Place , Bronx,  New York ",40.8465828,-73.8874793
"757 East 169 Street , Bronx,  New York ","757 East 169 Street , Bronx,  New York ",40.8310613,-73.8998364
"76 Richardson Street , Brooklyn,  New York ",76 Richardson Street  Bath Maine ,43.9069156,-69.8242775
"762 Cauldwell Ave , Bronx,  New York ","762 Cauldwell Ave , Bronx,  New York ",40.8193759,-73.9082421
"762 Tenth Avenue , Manhattan,  New York ",762 Tenth Avenue   Mississippi ,32.3546679,-89.3985283
"765 Garden St , Bronx,  New York ",765 Garden St  Rahway New Jersey ,40.6093351,-74.2981455
"767-73 Eastern Pkwy , Brooklyn,  New York ","767-73 Eastern Pkwy , Brooklyn,  New York ",40.6699345,-73.9429009
"775 Greene Avenue , Brooklyn,  New York ","775 Greene Avenue , Brooklyn,  New York ",40.6902035,-73.9371701
"775 Jennings St , Bronx,  New York ","775 Jennings St , Bronx,  New York ",40.8320889,-73.8969347
"78 South 1 Street , Brooklyn,  New York ",78 South 1 Street   California ,36.778261,-119.4179324
"78-80 East 127 Street , Manhattan,  New York ","78-80 East 127 Street , Manhattan,  New York ",40.806386,-73.938751
"78-88, Brooklyn,  Avenue , Brooklyn,  New York ","78-88, Brooklyn,  Avenue   California ",36.778261,-119.4179324
"783 Hancock St , Brooklyn,  New York ","783 Hancock St , Brooklyn,  New York ",40.6857009,-73.9241691
"783 Jefferson Avenue , Brooklyn,  New York ",783 Jefferson Avenue   California ,33.7491856,-117.1747489
"785 East 181 Street , Bronx,  New York ",785 East 181 Street  Washington Township Indiana ,40.0486341,-86.1445669
"786 Ninth Avenue , Manhattan,  New York ",786 Ninth Avenue   Florida ,27.6648274,-81.5157535
"789 MacDonough Street , Brooklyn,  New York ",789 MacDonough Street  Bedford-Stuyvesant New York ,40.684563,-73.914482
"79 Hamilton Place , Manhattan,  New York ","79 Hamilton Place , Manhattan,  New York ",40.8226569,-73.9510138
"79 Hanson Place , Brooklyn,  New York ","79 Hanson Place , Brooklyn,  New York ",40.6856878,-73.9745926
"795 Putnam Ave , Brooklyn,  New York ","795 Putnam Ave , Brooklyn,  New York ",40.6865024,-73.9295456
"8 West 119th Street , Manhattan,  New York ","8 West 119th Street , Manhattan,  New York ",40.802658,-73.9457017
"80 St Nicholas Ave , Manhattan,  New York ",80 St Nicholas Ave  Worcester Massachusetts ,42.3129083,-71.7835018
"803-5 East 182 Street , Bronx,  New York ","803-5 East 182 Street , Bronx,  New York ",40.848771,-73.8834146
"805 St. Johns Place , Brooklyn,  New York ","805 St. Johns Place , Brooklyn,  New York ",40.6719199,-73.9515848
"810 East 178 St , Bronx,  New York ","810 East 178 St , Bronx,  New York ",40.8443258,-73.8868805
"811 St Nicholas Ave, Manhattan,  New York ",811 St Nicholas    ,40.827873,-73.9428094
"811-27 Fox St , Bronx,  New York ",811-27 Fox St   North Carolina ,35.7595731,-79.0192997
"820-24 St Nicholas Ave , Manhattan,  New York ",820-24 St Nicholas Ave  Dayton Ohio ,39.7483644,-84.1555328
"821 Prospect Place , Brooklyn,  New York ","821 Prospect Place , Brooklyn,  New York ",40.6744818,-73.949162
"823 East 147 Street , Bronx,  New York ","823 East 147 Street , Bronx,  New York ",40.8112126,-73.906152
"829 Adee Avenue , Bronx,  New York ","829 Adee Avenue , Bronx,  New York ",40.8698776,-73.8621594
"829 Southern Blvd , Bronx,  New York ","829 Southern Blvd , Bronx,  New York ",40.8173741,-73.8955939
"83 Clay Street , Brooklyn,  New York ","83 Clay Street , Brooklyn,  New York ",40.7368212,-73.954436
"83 Freeman St , Brooklyn,  New York ",83 Freeman St   Massachusetts ,41.9729764,-71.2032324
"83 Hamilton Place , Manhattan,  New York ","83 Hamilton Place , Manhattan,  New York ",40.822733,-73.950734
"831 Fox Street , Bronx,  New York ","831 Fox Street , Bronx,  New York ",40.8176547,-73.896506
"834 Riverside Drive , Manhattan,  New York ",834 Riverside Drive   Florida ,26.269839,-80.2354459
"838 Park Place , Brooklyn,  New York ","838 Park Place , Brooklyn,  New York ",40.6731658,-73.9498742
"840-50 St. Marks Avenue , Brooklyn,  New York ","840-50 St. Marks Avenue , Brooklyn,  New York ",40.674717,-73.9448446
"842 Park Place , Brooklyn,  New York ",842 Park Place   Florida ,27.6648274,-81.5157535
"848 Park Place , Brooklyn,  New York ","848 Park Place , Brooklyn,  New York ",40.673148,-73.94956
"849 St Nicholas Ave , Manhattan,  New York ","849 St Nicholas Ave , Manhattan,  New York ",40.8291923,-73.9422614
"850 Southern Blvd , Bronx,  New York ","850 Southern Blvd , Bronx,  New York ",40.8174131,-73.8946768
"854 Intervale Avenue , Bronx,  New York ","854 Intervale Avenue , Bronx,  New York ",40.8180858,-73.8953963
"856 Nostrand Ave , Brooklyn,  New York ","856 Nostrand Ave , Brooklyn,  New York ",40.668708,-73.9508965
"863 Grand Street , Brooklyn,  New York ","863 Grand Street , Brooklyn,  New York ",40.7124743,-73.9393729
"87 Stockholm St , Brooklyn,  New York ","87 Stockholm St , Brooklyn,  New York ",40.6972816,-73.9253092
"870 Riverside Drive , Manhattan,  New York ",870 Riverside Drive  Union New York ,42.1165344,-75.9692291
"874 Manida St , Bronx,  New York ","874 Manida St , Bronx,  New York ",40.8186055,-73.8899936
"875 Longfellow Ave , Bronx,  New York ","875 Longfellow Ave , Bronx,  New York ",40.8193037,-73.885949
"88 16th Street , Brooklyn,  New York ",88 16th Street  Holland Michigan ,42.7828037,-86.1112778
"883 East 165 St , Bronx,  New York ","883 East 165 St , Bronx,  New York ",40.8240112,-73.8983088
"89 Lefferts Place , Brooklyn,  New York ","89 Lefferts Place , Brooklyn,  New York ",40.6813883,-73.9597628
890 Flushing Ave  Queens New York ,890 Flushing Ave  Queens New York ,40.7019818,-73.9360308
"897-903 Empire Boulevard , Brooklyn,  New York ",897-903 Empire Boulevard  Eastern Parkway New York ,40.66379,-73.932351
"9 Argyle Road , Brooklyn,  New York ",9 Argyle Road   Delaware ,39.659702,-75.7389452
"90-102 Hamilton Place , Manhattan,  New York ","90-102 Hamilton Place , Manhattan,  New York ",40.8233072,-73.9504701
"902 Eagle Ave , Bronx,  New York ",902 Eagle Ave   Texas ,30.0044567,-94.2683353
"906 Eagle Ave , Bronx,  New York ",906 Eagle Ave   Texas ,30.0044567,-94.2683353
"906 Simpson Street , Bronx,  New York ","906 Simpson Street , Bronx,  New York ",40.819982,-73.893416
"916 East 223 Street , Bronx,  New York ","916 East 223 Street , Bronx,  New York ",40.8841598,-73.8548968
"92 St Nicholas Avenue , Manhattan,  New York ","92 St Nicholas Avenue , Manhattan,  New York ",40.8020037,-73.9522304
"924 Hart Street , Brooklyn,  New York ",924 Hart Street   Florida ,27.9831014,-81.6110877
"927 Columbus Ave , Manhattan,  New York ","927 Columbus Ave , Manhattan,  New York ",40.798784,-73.962908
"931 Columbus Ave , Manhattan,  New York ",931 Columbus Ave   Virginia ,37.640714,-77.454798
"938 Saint Nicholas Ave, Manhattan,  New York ",936-938 Cliffcrest    ,43.7251955,-79.2324113
"94 Hester St , Manhattan,  New York ",94 Hester St   South Carolina ,33.5172329,-81.8490801
"941 Rogers Place , Bronx,  New York ","941 Rogers Place , Bronx,  New York ",40.8222887,-73.8980366
"942 Columbus Avenue , Manhattan,  New York ","942 Columbus Avenue , Manhattan,  New York ",40.7995692,-73.9629716
"943 Amsterdam Ave , Manhattan,  New York ","943 Amsterdam Ave , Manhattan,  New York ",40.800539,-73.9652768
"943-947 Teller Ave , Bronx,  New York ","943-947 Teller Ave , Bronx,  New York ",40.8264084,-73.915695
"95 South 10th St , Brooklyn,  New York ",95 South 10th St   Florida ,30.2861235,-81.3991276
"951, Manhattan,  Ave , Brooklyn,  New York ","951, Manhattan,  Ave , Brooklyn,  New York ",40.7317778,-73.9547896
"952 St Marks Avenue , Brooklyn,  New York ","952 St Marks Avenue , Brooklyn,  New York ",40.6744089,-73.9403667
"962 East 172 St , Bronx,  New York ","962 East 172 St , Bronx,  New York ",40.8332363,-73.8877885
"962-68 Anderson Avenue , Bronx,  New York ","962-68 Anderson Avenue , Bronx,  New York ",40.8313776,-73.9275548
"97 Eagle Street , Brooklyn,  New York ","97 Eagle Street , Brooklyn,  New York ",40.7351367,-73.9571279
"97-99 South 8 St , Brooklyn,  New York ",97-99 South 8 St  Newark New Jersey ,40.7476133,-74.1952687
"971 Kelly St , Bronx,  New York ","971 Kelly St , Bronx,  New York ",40.822001,-73.8961387
"972 Anderson Ave , Bronx,  New York ","972 Anderson Ave , Bronx,  New York ",40.8317102,-73.9272957
"975 Summit Ave , Bronx,  New York ","975 Summit Ave , Bronx,  New York ",40.8324371,-73.9309643
"975 Union Avenue , Bronx,  New York ",975 Union Avenue  Riverhead New York ,40.95003,-72.6418419
