year,TRTID10,hinc,prent,powner,pwht,pblk,pop,punemp,mrent,pcol,phs,str30old,hh10old,fhh,pov,pfb,pfb10,p18und,p60up
1970,36081035800,9569.767665,0.3460038986354776,0.6539961013645225,0.47785977859778656,0.5102793939733706,3793.99995936546,0.020872865275142316,142.69565360000001,0.047970480218571004,0.41354771133482365,454,738,78,450,596,328,1372,379
1970,36081036100,7227.94147,0.6045801526717557,0.39541984732824426,0.18167860798362284,0.7932446286236682,1953.99999454059,0.02364864864864865,96.07843079,0.05220061427071881,0.523541454891621,477,416,73,326,383,319,596,289
1970,36081036300,7589.743613,0.6329787234042553,0.3670212765957447,0.10852272727272728,0.8636363736904159,1759.9999795109,0.0397196261682243,118.1818212,0.042045455034928146,0.559090915599585,272,343,64,346,494,172,516,259
1970,36081036500,5898.148173,0.6742138364779874,0.32578616352201256,0.02566127121989738,0.9684168847843618,2533.00003184704,0.04943357363542739,106.603778,0.032767468991888316,0.4828266816515591,612,424,98,505,194,80,844,342
1970,36081036600,9625,0.3464373464373464,0.6535626535626535,0.052917723812975555,0.9304095660847705,2759.00000770856,0.03323029366306028,139.4859818,0.059441826582743426,0.45559985374700296,405,484,78,392,157,44,925,264
1970,36081036700,9122.223051,0.41562064156206413,0.5843793584379359,0.0755219902265661,0.9204797756170136,2251.0000272532902,0.03320683111954459,117.3972578,0.034651265684424254,0.5055530813958308,462,314,64,297,330,52,681,313
1970,36081036800,11075.47186,0.2052469135802469,0.7947530864197531,0.053074978938500404,0.9304970539898378,2373.99999336712,0.023719165085388995,128.4615396,0.04970513914477179,0.4275484426435878,449,260,23,56,62,0,829,267
1970,36081037100,10072.2195,0.3587150756693875,0.6412849247439107,0.056419706849432684,0.9316061112287631,1099.3857147278,0.03814482744030853,121.2347625,0.06453567372172615,0.4587307905168356,198.1906747,162.1993666,19.04814065,49.21238519,148.8840926,56.84954077,284.385695338249,198.77874571085
1970,36081037300,6034.420227,0.6739018147945253,0.32609818514223154,0.038114517386731536,0.9470668933426252,1691.62270884179,0.03153075983534448,114.3148107,0.026241083864612273,0.4853054444759054,285.0783128,342.9033113,73.01977205,207.0872296,57.77382374,19.3489185,485.569124877453,258.319841980934
1970,36081037500,7377.907028,0.767833981841764,0.23216601815823606,0.7440841367221743,0.2230499551401333,2282.00001062639,0.042884990253411304,100.7563015,0.02804557392724662,0.6047326878062553,538,388,55,248,1147,875,638,403
1970,36081037600,9493.798711,0.26420242693372176,0.7357975908412758,0.06626115651711223,0.9205867107970312,5952.3348817972,0.05071405772802016,120.152366,0.036462084192156595,0.45010987422654264,766.2742541,988.8863039,205.8284765,617.813014,418.8840742,216.9526396,2049.41653251648,628.038443803787
1970,36081037700,5777.777658,0.7112299465240641,0.2887700534759358,0.08512505484861782,0.9003949100482668,2279,0.09343200740055504,100.2380977,0.025449758666081616,0.5129442738043001,715,463,105,525,390,254,749,290
1970,36081037900,5690.476159,0.7185567010309278,0.28144329896907216,0.1704907584448694,0.816762272003798,3137.99998831004,0.05396825396825397,101.8421023,0.012428298325457715,0.5239005755654483,714,606,118,666,677,559,1006,416
1970,36081038100,7547.169926,0.4691780821917808,0.5308219178082192,0.15803259604190922,0.8233411050308387,3435.99995519966,0.06462585034013606,117.9646014,0.04249126947136884,0.5101862697486957,536,632,99,424,505,235,1012,464
1970,36081038400,9705.88304,0.22664834069477047,0.7733516593052295,0.07770270270270277,0.9069069523050465,2632.83253567588,0.031799165426327505,133.8888901,0.07469969929155101,0.42042043730511947,252.0166321,587.0504761,82.02893829,273.7592468,441.7703247,189.7536926,986.323913574219,222.367614746094
1970,36081039400,9172.304752,0.24718476545175683,0.7528152345482433,0.030711218845304127,0.955263691860751,2865.8328495482,0.04058750104478593,127.7760758,0.03534528314028119,0.44730416297729714,450.7091599,367.0632677,121.1425874,220.427762,218.3456092,70.29367352,1063.25967979431,286.593956947327
1970,36081039800,8225,0.30158730158730157,0.6984126984126984,0.04440275171982486,0.9430894273810265,1599.00000595674,0.021709633649932156,135,0.030644152481213726,0.46779236848873196,318,233,44,125,161,123,542,170
1970,36081039900,7448.275983,0.5549019607843138,0.44509803921568625,0.8747501665556295,0.08594270486342438,1501,0.06317204301075269,140.882357,0.0379746835443038,0.569620253164557,276,310,31,176,588,447,342,259
1970,36081040000,8734.375389,0.2807486631016043,0.7192513368983957,0.05240488155061028,0.9461593731164102,1392.99999286467,0.03486238532110092,107.5,0.06963388406091942,0.4292893058601011,241,165,33,91,163,81,495,150
1970,36081040100,7333.333333,0.6451890034364262,0.3548109965635739,0.8333787837469308,0.14207799115648959,3667.00004525087,0.05049332559489263,99.61039447,0.0087264793032776709,0.5519498159323127,908,663,40,119,1321,843,1014,594
1970,36081040200,12000,0.23672566371681417,0.7632743362831859,0.08204811844540426,0.9012954856948743,1621.00001962576,0.013422818791946308,116.4864924,0.02899444752064277,0.43923503478080117,321,243,35,187,358,228,520,237
1970,36081040300,6673.07716,0.6403712296983759,0.35962877030162416,0.8216255976461954,0.15704302994089803,2719.00001012906,0.04119547657512116,96.16666667,0.009930121331157487,0.5719014322203664,800,527,20,393,1552,1191,728,474
1970,36081040400,9130.289114,0.42565458310171606,0.5743454168982872,0.051935314691371935,0.9348757514424236,4212.17329159796,0.0373919419312267,136.915421,0.04322366369948904,0.45675959648614467,348.2916994,816.7769732,158.449164,282.931036,375.0294518,79,1519.72443580627,368.219624996185
1970,36081040500,6385.416316,0.7864768683274022,0.21352313167259787,0.8055401662049843,0.17673130336896714,1804.99998539599,0.02557544757033248,93.02325191,0.015512465499470472,0.5429362924814665,394,404,24,317,913,667,561,256
1970,36081040700,6112.903308,0.7531645569620253,0.2468354430379747,0.7890462307371929,0.1782590619628563,4801.99991279189,0.06767261088248742,92.74193219,0.018742191094225546,0.5306122545342965,1073,931,99,783,2631,1705,1419,668
1970,36081040900,6833.33352,0.7264050901378579,0.2735949098621421,0.7783942558746738,0.1902741523220643,3063.99998573214,0.0454222853087296,93.27160698,0.013707571865397427,0.5607049634464948,834,558,74,465,1307,978,867,462
1970,36081041100,8991.071274,0.4648729446935725,0.5351270553064275,0.9683794466403142,0.007905138487165626,2276.99995758757,0.027649769585253458,112.03125,0.016688625695127437,0.5942029096186163,563,406,31,273,906,373,711,314
1970,36081041300,7322.580139,0.5962815405046481,0.4037184594953519,0.9766622633201238,0.010127696889411222,2271.00003595557,0.034324942791762014,91.62790576,0.024658740252479494,0.5464552973808402,604,377,29,361,932,627,610,416
1970,36081041400,7386.955737,0.4251440624902942,0.5748559315992159,0.026500559463077698,0.9615301548337778,4317.75123159982,0.04034607102222319,132.33580130000001,0.02872534934210293,0.49141638232219836,551.1325226,817.9571686,131.9650688,627.3409271,359.0371723,72,1471.77838134766,583.315788269043
1970,36081041500,7955.356506,0.583203732503888,0.416796267496112,0.9757064947942493,0.007436787335587184,2016.99999248609,0.030601092896174863,98.05555208,0.019831432894899158,0.590976700267995,512,398,0,188,372,90,531,319
1970,36081042400,10978.91462,0.13722826086956522,0.8627717391304348,0.027708850351259657,0.9574028109154754,2418.00000334904,0.02158894645941278,111.9009901,0.0942928038396235,0.456989246678877,349,368,35,190,167,41,633,423
1970,36081042700,8184.210167,0.6097560975609756,0.3902439024390244,0.9624413145539915,0.011345852937415258,2555.99999047816,0.06877828054298643,114.8611184,0.02073552433389685,0.5367762148321977,494,462,30,182,718,477,768,326
1970,36081043200,7600,0.23705722070844687,0.7629427792915532,0.027801911381407425,0.9669852275328504,1151.00000321586,0.005244755244755245,111.0526334,0.0825369241829477,0.4978279742824109,259,136,15,51,44,22,278,219
1970,36081043400,9340,0.16163793103448276,0.8383620689655172,0.027044025157232733,0.9603773616210398,1589.99999481719,0.033967391304347824,133.695651,0.06415094360533469,0.4911949701545724,179,225,36,286,116,48,505,261
1970,36081043701,10667.73195,0.5667118821659779,0.433288117834022,0.9513459287744521,0.021233907348295996,2028.31683733099,0.015523931857342969,184.6153965,0.08527002153548484,0.4614612805421685,135.9898071,655.5319214,14.92157555,131.9202881,418.4823608,150.2331238,485.968566894531,283.849060058594
1970,36081043702,10667.73185,0.5667118571344075,0.43328810109476346,0.9513459287744535,0.021233907223496024,3952.68319295719,0.015523932250397623,184.6153962,0.08527002118473359,0.46146128211084164,265.0101929,1277.46814,29.07842445,257.0797119,815.5176392,292.7668762,947.031433105469,553.150939941406
1970,36081043900,7426.229471,0.6706666666666666,0.3293333333333333,0.9385361908613014,0.05014152869759552,2472.99999064341,0.028511087645195353,93.60465333,0.010109179172902324,0.5155681378180185,555,395,42,321,839,630,809,306
1970,36081044000,5566.176372,0.4700374485024278,0.5299625514975722,0.051100628930817564,0.9410377740683872,2966.24867534637,0.030434784899137184,123.2142853,0.016509434565286953,0.4646226361446478,600.8674316,492.0428162,129.0349274,765.6590576,62.96282578,0,1130.22155761719,346.684204101563
1970,36081044301,10756.75666,0.7121621145811788,0.28783783497479964,0.922435362802338,0.026897414627056387,1960.45910031348,0.0479855114780401,169.8224886,0.056296914269903436,0.47664719276754136,228.0934448,492.5673828,27.79633331,85.4328537,807.3200073,568.1897583,569.416076660156,226.049606323242
1970,36081044302,10756.75694,0.7121621601826905,0.2878378398173096,0.9224353628023352,0.02689741338388082,2835.54086842015,0.04798551026266931,169.822477,0.05629691459497132,0.47664719879457457,329.9065552,712.4326172,40.20366669,123.5671463,1167.679932,821.8102417,823.583923339844,326.950408935547
1970,36081044400,6110.008695,0.5755796521386054,0.42442035823134333,0.4634045016776918,0.5052384218373214,2342.2433969262,0.054624079795697104,107.1328613,0.02601541701001962,0.5203555871262009,611.37498,406.5563712,62.88417184,395.7356367,212.9705505,0,752.442240715027,305.280380249023
1970,36081044601,6580.208524,0.9818181818181818,0.01818181818181818,0.7253044654588324,0.23680649110378993,2217.00003894698,0.028129395218002812,153.6895415,0.10870545591621596,0.5922417577510023,364,871,27,231,608,348,313,586
1970,36081044602,8120.689531,0.9380717804363125,0.06192821956368754,0.7772177419354849,0.19959677707482779,2975.99995703995,0.036685641998734975,145.9285681,0.08870967869992347,0.5141129106472837,540,1142,30,319,929,439,503,666
1970,36081044800,9444.44434,0.5697478991596638,0.43025210084033616,0.945213379469433,0.006343713938446571,1734.00000484474,0.031652989449003514,145.8196672,0.09342560527530405,0.532871970829512,399,330,15,89,510,61,375,342
1970,36081045000,10579.43976,0.321011673151751,0.6789883268482491,0.9666666666666667,0.01020408163265306,1470,0.030349013657056147,119.6551728,0.05646258503401361,0.527891156462585,429,282,5,28,550,81,363,289
1970,36081045200,10180.43,0.14388277127562485,0.856117215689921,0.9599510310430964,0.003369959063966372,336.867908844491,0.049295916558021326,128.1853224,0.10707813559246339,0.5835709841709812,79.6027723,65.17021275,0.033336617,8.330492526,17.55850935,0.466712624,55.7421786189079,120.498753547668
1970,36081045400,10943.8207,0.8025995348010421,0.1974004900535789,0.9231621721462869,0.019948281596586924,2700.05826886743,0.03234686955928854,160.3878041,0.17066864164131323,0.46324344789960986,334.1409302,923.6254272,12.96666336,138.6435547,626.3895874,181.5332794,358.079406738281,733.115173339844
1970,36081045500,11406.97688,0.9883954474447668,0.011604552555233207,0.822450221719854,0.08599252367074624,11500.9998286217,0.02362855254461335,191.9160928,0.17589775064299257,0.34136162581531826,12,4468,249,643,2996,1818,2920,1049
1970,36081045600,10458.33265,0.24013157894736842,0.7598684210526315,0.9731621936989494,0.0011668611416221534,857.000001396751,0,110,0.11318553073734888,0.44574095609966263,205,126,13,56,193,65,185,214
1970,36081045700,11263.73601,0.43848167539267013,0.5615183246073299,0.9505183788878432,0.005183788936349949,2121.9999762848,0.03590664272890485,145.1408349,0.07492931280724016,0.5386427958407265,392,512,34,115,365,120,484,414
1970,36081045800,9954.5464,0.6223316749491535,0.3776682997818991,0.9731499672560568,0.007858546232929144,1514.10030920617,0.046814045183324764,137.7906886,0.2265880835727934,0.3713163127842976,387.6969299,400.5871277,12.89017963,64.45089722,439.2576599,155.6737061,287.550170898438,406.536437988281
1970,36081045900,10602.56457,0.5287671232876713,0.4712328767123288,0.9508196721311487,0.0017256255135441585,2318.00003454089,0.026490066225165563,129.9456465,0.05090595264955267,0.5258843752525822,538,406,20,87,747,296,597,390
1970,36081046000,7257.861673,0.9286570743405276,0.07134292565947242,0.8489167616875706,0.1003420765648681,3507.99995426089,0.02574257425742574,136.3810725,0.08209806264398299,0.5601482399146757,637,1301,65,363,1143,676,575,747
1970,36081046100,9774.192857,0.5859375,0.4140625,0.9268146370725862,0.0011997600390514917,1667.00001242012,0.027348394768133173,127.3913021,0.0653869221283063,0.48290341571822537,344,338,13,55,675,479,478,218
1970,36081046200,8927.631579,0.786281179138322,0.213718820861678,0.9414498141263955,0.016728624457417265,4304.00002004206,0.037853577371048254,149.0673554,0.08712825238238159,0.5369423766818235,738,1402,27,424,1248,443,750,886
1970,36081046300,9415.094948,0.6735537190082644,0.32644628099173556,0.9502174963750634,0.019816336168314796,2069.0000236046,0.01583949313621964,120.8677706,0.04978250305698595,0.5422909556304684,382,441,16,86,802,305,509,389
1970,36081046400,17913.06154,0.5561590422694289,0.44384095680201613,0.9657247735871608,0.01449416982235137,972.899716408225,0.017909883485908305,140.2015238,0.2363274712925553,0.3975639586245952,280.3030624,215.4128828,5.109820485,28.54910433,113.7423444,1.326293588,171.449841737747,326.463569164276
1970,36081046500,8837.209105,0.6459143968871596,0.3540856031128405,0.9594535037461404,0.0044072279062054515,2268.99997295802,0.012149532710280374,103.0120482,0.0409872195277107,0.542529755253891,597,441,29,147,667,319,543,425
1970,36081046600,9683.333333,0.8905109489051095,0.10948905109489052,0.9670281995661615,0.012147505592692195,2304.99996779952,0.019878997407087293,166.5322586,0.2360086800865912,0.4316702880260262,181,850,8,181,327,114,227,799
1970,36081046700,8259.84253,0.8711031175059952,0.1288968824940048,0.9102277802590449,0.03461366651735512,4478.00003857678,0.011885245901639344,148.5179585,0.10853059308022314,0.4997766817151016,374,1276,53,318,2077,1264,1011,770
1970,36081046800,9333.333123,0.5595913734392736,0.44040862656072643,0.9607605177993513,0.009708737845993732,2472.00000460446,0.04113924050632911,129.2378058,0.07524271830645142,0.532766989298906,616,589,29,135,1167,614,542,536
1970,36081046900,9202.205954,0.9262672811059908,0.07373271889400922,0.924116077384923,0.025683788606757834,5996.00013681315,0.03212726138490331,141.1505116,0.07471647594693188,0.552701788589581,792,1822,50,387,2987,2045,1196,1186
1970,36081047000,9061.224522,0.32711621233859395,0.672883787661406,0.9389312977099235,0.01314673453302418,2357.99999780394,0.04221105527638191,117.7777806,0.03604749791313082,0.5089058528912586,619,378,23,181,565,195,712,391
1970,36081047100,9866.666863,0.7553735926305015,0.24462640736949848,0.9564124056999157,0.003772003331594594,2386.0000134717,0.029154518950437316,130.6930683,0.08759429958925224,0.548197817525081,366,601,0,88,805,486,462,512
1970,36081047200,13539.13077,0.5982839313572543,0.4017160686427457,0.9683481701285862,0.011539729807201611,3032.99995621713,0.023917259211376857,170.5525689,0.1826574375197055,0.43620178671222093,305,860,18,156,658,99,497,783
1970,36081047300,10745.90171,0.7476555839727195,0.25234441602728047,0.9082321187584358,0.00978407569200695,2963.99996411428,0.022713687985654513,173.4777473,0.17678812629695317,0.4601889394447407,173,1059,21,250,1509,790,547,526
1970,36081047500,10038.83466,0.6328125,0.3671875,0.9556704839305515,0.0062800147457995874,2707.00001323572,0.041428571428571426,145.1226972,0.055042482183772855,0.58330254609515,482,610,28,146,621,111,537,545
1970,36081047600,20982.96661,0.11184734871372705,0.8881526509867707,0.9723929135871641,0.017526449626259294,1389.09076075662,0.04209363062841563,148.7065989,0.2031832561079504,0.3708220660969832,123.4093045,204.9014589,5.004354225,49.5491651,266.0212076,35.00481526,322.248210206628,299.808005124331
1970,36081047800,10982.14222,0.3447609850313858,0.6552390149686141,0.9840576959574879,0.0013285253415158888,5268.99998159823,0.026285714285714287,141.99605,0.07686468047341928,0.5693680035068095,385,1142,56,294,819,116,984,1295
1970,36081047900,9859.970986,0.6043028986204877,0.39569710137951236,0.9606866275527478,0.0031938334834025967,4071.95022600887,0.018647106758826467,151.8155216,0.06292332117996814,0.5298362478056726,719.4195696,878.1065801,24.04959942,130.3403547,1337.347736,355.2770726,915.363128900528,787.306688189507
1970,36081048000,10710.52626,0.291958041958042,0.708041958041958,0.9722376457523564,0.00888395336751868,1800.99999832269,0.007547169811320755,100.8823564,0.03997779015383406,0.5530260971280379,500,289,12,119,287,98,467,377
1970,36081048100,8358.823441,0.8809226932668329,0.11907730673316708,0.9403453689167984,0.005756148634734796,3821.99998576194,0.020676691729323307,126.0504246,0.10832025158091843,0.5222396670423024,690,1033,44,289,1289,506,691,881
1970,36081048200,10529.41181,0.44680851063829785,0.5531914893617021,0.9473229706390318,0.02158894649962527,1157.99999784306,0.07081545064377683,102.7906901,0.14853195191742186,0.4645941286719358,317,194,0,30,172,48,271,383
1970,36081048300,9450,0.6624087591240876,0.3375912408759124,0.9283310901749661,0.0074024226058658025,2972.00000207592,0.0305591677503251,136.6544206,0.08950201878001379,0.505047105972935,567,758,25,226,1164,661,629,509
1970,36081048400,9500,0.3584770114942529,0.6415229885057471,0.9890297415894681,0.0014627011030138646,4102.00005157385,0.057800224466891134,96.89024142,0.0346172594379948,0.5424183257009748,1083,698,32,249,507,163,1106,796
1970,36081048500,9795.917763,0.7083753784056509,0.29162462159434915,0.9651067323481127,0.007799671614567087,2435.99999319389,0.039444850255661065,139.8113203,0.07881773421036213,0.5591133020547564,372,617,23,134,640,260,470,560
1970,36081048900,8502.097484,0.34256355711823755,0.6574364428817625,0.9997588279052784,0,943.15023103985,0.031543817611160554,109.1633839,0.05556312696040235,0.5195429763715937,194.2240682,162.0597904,6.094775632,72.60024565,100.0029249,0.094775632,250.051775455475,207.224068164825
1970,36081049200,9050.792577,0.6612429471974219,0.3387570154611089,0.7686831733107604,0.21829816486337827,4378.10525160814,0.0446656205204495,136.8954096,0.05227491746936294,0.5067799603915477,497.2485417,1232.676946,84.99564362,230.371811,413.9787903,93.99518585,1178.50145971775,787.507642567158
1970,36081049301,11652.77718,0.31168828578881413,0.6883116643546532,0.981279251170047,0,1910.84976576548,0.02742857002114821,115.5555669,0.03328133072487978,0.5767030667419033,349.7759399,323.9402161,14.9052248,94.39975739,314.9970703,14.9052248,479.948211669922,349.775939941406
1970,36081049302,9540.541056,0.5780542986425339,0.42194570135746606,0.999583506872135,0,2400.9999893785,0.04128440366972477,97.66666157,0.02165764274470498,0.5760099983832113,734,488,42,136,431,80,599,448
1970,36081049500,10826.0866,0.46359223300970875,0.5364077669902912,0.9919289749798189,8.071024960043736e-4,1239.00000923127,0.043923865300146414,131.6999959,0.030669894848166197,0.6271186393953982,254,213,20,100,368,18,339,185
1970,36081049600,11817.20385,0.19755826859045506,0.802441731409545,0.9901728227719406,0.002710945437173442,2951.00000549667,0.0234375,91.5,0.02372077257526762,0.5177905785001274,815,404,14,212,508,191,896,532
1970,36081049700,10320.26152,0.373508353221957,0.6264916467780429,0.9880047980807697,0,2500.99996506143,0.04757709251101322,107.4324331,0.013194722295483697,0.5977609039923676,610,413,26,114,430,71,634,484
1970,36081049900,10280.93042,0.4802675996631192,0.5197324010797769,0.9865259204325598,9.148783474144817e-4,3460.48987831145,0.016359930680058043,115.5977562,0.037350700318496105,0.5818044160794962,814.0091362,639.5485649,28.15661865,201.7467203,783.6564407,166.7282152,793.562103271484,758.07403755188
1970,36081050000,7541.236955,0.8873873873873874,0.11261261261261261,0.4960396039603968,0.48448844963451115,3029.99999506166,0.035111411208642807,121.9306922,0.03630363042220452,0.5165016510068188,415,1109,91,362,468,125,767,457
1970,36081050201,9230.769828,0.3644578313253012,0.6355421686746988,0.13509192645883294,0.8561151079136691,1251,0.029182879377431907,127.9787255,0.03916866506794564,0.3852917665867306,257,246,36,134,178,67,445,139
1970,36081050202,10807.69195,0.19444444444444445,0.8055555555555556,0.07646622123236806,0.9123979196071357,1347.00000250898,0.04111842105263158,127.5,0.037119524800941245,0.4060876013222972,288,268,29,149,182,82,496,120
1970,36081050400,11090.90903,0.3471933471933472,0.6528066528066528,0.13000000000000017,0.8558823481585612,1700.00000949949,0.037396121883656507,113.8297857,0.08647058775210206,0.4747058797003154,265,227,34,130,53,35,486,322
1970,36081050500,11894.62679,0.43461985437422784,0.5653801458081598,0.9780979230375081,1.388414537649801e-5,1143.71934849233,0.02377679979084311,151.5233944,0.04575755189329208,0.4575870868057713,129.254717,170.232306,13.02940509,76.63451583,210.7407923,16.64291146,306.809113815427,199.600828945637
1970,36081050600,9333.332849,0.22524752475247525,0.7747524752475248,0.10432098765432099,0.8802469135802469,1620,0.03115727002967359,127.96875,0.044444444444444446,0.3697530864197531,303,299,31,139,111,65,609,164
1970,36081050700,10495.73853,0.29740011049582704,0.702599920952211,0.9935448729626624,0.0020571090163428985,2825.84063578145,0.032364989453472326,136.9301432,0.04324159563450005,0.5636743062686961,459.3166046,451.1125641,10.76437676,232.2784042,637.2550926,235.3518109,662.265686035156,586.018444061279
1970,36081050800,7987.804928,0.46213292117465227,0.5378670788253478,0.06364004864207563,0.929469004094286,2466.99996438762,0.0384995064165844,98.89999869,0.0336441026340278,0.4215646595107097,477,592,50,209,0,0,980,166
1970,36081051000,10193.54852,0.21393034825870647,0.7860696517412935,0.12996845425867448,0.8548895891091829,1585.00000147615,0.010101010101010102,112.7272665,0.03659305990282849,0.4006309144533809,290,313,41,95,131,69,579,145
1970,36081051100,10892.06142,0.391985799072183,0.608014200927817,0.999489663976873,4.874430861489254e-4,2101.84180812402,0.02267856307060257,104.8941312,0.02849701771012911,0.6814275600875711,610.3267585,389.9136178,5.187081513,140.4534396,194.0256832,1.566197768,483.15884745121,438.823727734387
1970,36081051200,11458.33278,0.18041958041958042,0.8195804195804196,0.2671186440677964,0.725423730502567,2949.9999931315,0.025078369905956112,110,0.05932203403642487,0.39491525515677134,581,570,56,270,399,260,1191,266
1970,36081051300,10687.50052,0.380422708275456,0.619577291724544,0.992665933259994,0,2725.70295908209,0.025048167464320904,114.0845046,0.023102310301341803,0.5240190638678407,589.7193604,368.8244934,8.995718956,106.9491043,454.7835999,97.95339203,716.658996582031,532.746459960938
1970,36081051500,11558.13916,0.29930191972076786,0.7006980802792321,0.998796992481204,3.007518799268273e-4,3324.99999748397,0.03139013452914798,96.42857143,0.03939849627041437,0.5509774440259476,560,488,15,143,464,0,804,599
1970,36081051600,9443.181704,0.2878787878787879,0.7121212121212122,0.096127562642369,0.8929384932566893,2195.00000817701,0.037075180226570546,132.8181795,0.041002277751582675,0.39726651332644547,363,435,56,126,91,0,897,142
1970,36081051700,8718.247785,0.5510845940848392,0.4489154085428953,0.996841721964811,9.424356625087705e-4,1985.3543222976,0.025781248365170477,84.09942782,0.036358341833140934,0.6679327075810618,681.8999395,400.560802,14.66314921,197.4183908,548.436893,119.4187832,431.831398010254,401.356587409973
1970,36081051800,8814.285821,0.24696969696969698,0.753030303030303,0.0904373610081542,0.9010378057820608,2698,0.04823889739663093,131.3513468,0.025945144551519646,0.47368421052631576,473,483,56,244,211,20,1081,166
1970,36081052000,9785.71408,0.19777777777777777,0.8022222222222222,0.08139534883720959,0.9031007836045821,1805.99998318031,0.04805491990846682,127.03125,0.07364341153857107,0.43576966075831153,319,323,27,111,32,0,598,168
1970,36081052100,9108.511368,0.4831950338704593,0.5168049244680293,0.9956950520477642,5.27028641389511e-5,1980.9752811578,0.008032889177581158,103.1577063,0.023664280895318135,0.5260974399392225,562.3185501,311.2060127,5.219189465,126.2092609,170.9090614,6.05537796,453.94730758667,397.132484436035
1970,36081052200,10500,0.23484848484848486,0.7651515151515151,0.07636122177954809,0.9203187216711455,1506.00000561029,0.006772009029345372,128.625,0.04980079662722649,0.47144754140441075,208,259,69,87,0,0,535,118
1970,36081052400,8671.428971,0.33707865168539325,0.6629213483146067,0.06579608237066809,0.9286790522912812,1991.00000741705,0.03802281368821293,126.6666667,0.025615268613767086,0.3992968342734281,420,355,63,170,96,0,736,185
1970,36081052500,10292.4531,0.4363376251788269,0.5636623748211731,0.9979445015416243,0,1946.00001404574,0.043580683156654886,97.57142674,0.013360739883010545,0.5832476833544988,530,332,22,112,178,0,478,411
1970,36081052600,8848.484459,0.26199261992619927,0.7380073800738007,0.05125677673730901,0.9349433253163489,2028.99999244139,0.028014616321559074,114.7619044,0.02316412034257691,0.46180384597860774,289,324,64,243,45,0,753,162
1970,36081052800,8655.172727,0.4052757793764988,0.5947242206235012,0.06433121019108325,0.9095541553749806,1569.99997368082,0.05314009661835749,124.7727325,0.030573248920167415,0.4210191153381388,316,235,30,178,104,42,586,128
1970,36081053000,8732.142632,0.2562111801242236,0.7437888198757764,0.07647788342290207,0.9152542236497845,2419.00003604591,0.036,117.75,0.020256303956115374,0.4113269884966286,340,436,55,214,113,41,899,187
1970,36081053100,8758.005337,0.5812360973093179,0.4187639096278085,0.9947045417526833,0,3045.82850636071,0.05513008117252293,81.01230504,0.010191389753288975,0.6124697566209842,950.4547882,551.3195648,53.93057823,270.9188995,677.628334,174.9596405,762.062408447266,556.68717956543
1970,36081053200,10688.88898,0.22661870503597123,0.7733812949640287,0.05397859469520695,0.9334574255341711,2148.99999199435,0.02252252252252252,138.8793093,0.08096789234443956,0.4364820863165765,387,376,34,161,139,45,786,145
1970,36081053401,9936.167056,0.24266694956748,0.7573330471157226,0.22711601274124293,0.7584725260760589,2120.81614656665,0.03082177659041449,131.4670148,0.045232757613289536,0.41663678981813673,283.3454056,401.1699181,47.94707537,160.2604456,340.9832873,223.9832873,805.518112182617,181.807800292969
1970,36081053500,6000,0.6928934010152284,0.30710659898477155,0.9972801450589228,0,1103.00000308175,0.030612244897959183,69.87179487,0.013599274667353068,0.570262917717672,377,214,31,150,18,0,321,178
1970,36081053601,10718.30955,0.21756486341476972,0.7824351545391589,0.21936148300720898,0.7481977072782495,1647.18386258674,0.01001251523511129,128.9285793,0.03707517945452437,0.4294541548562246,208.6546021,313.8300781,22.05292511,51.73955536,39.01671219,39.01671219,617.481872558594,144.192199707031
1970,36081053800,10382.9787,0.20476190476190476,0.7952380952380952,0.35478455512031365,0.6312255070455669,1787.00002995692,0.041005291005291,126.5217342,0.0559597080714155,0.3726916557556273,313,350,33,187,135,27,751,138
1970,36081053900,7950.980256,0.6386554621848739,0.36134453781512604,0.9843749999999988,0.01227678574429903,3583.99999123812,0.050394656952034,75.48387036,0.016741071469498676,0.6023995550441275,1047,711,20,330,609,104,904,779
1970,36081054000,9683.454207,0.3309407582111272,0.669059241803366,0.767358639880245,0.2191019093772887,3550.35002809478,0.0596805405131453,116.8467277,0.027072038621380155,0.4719655472672361,707.5771732,642.523998,30.02880327,291.1960838,822.5073807,227.3334532,1222.05907404423,502.538399577141
1970,36081054200,11314.81403,0.233278955954323,0.766721044045677,0.9873832954832196,0.0017663386406771985,3962.99998131517,0.017438364401683705,100.8620657,0.03128942734913894,0.5094625307896091,1133,561,31,229,277,107,1239,750
1970,36081054500,6925.287466,0.8677130044843049,0.13228699551569506,0.9975675675675675,0,3699.9999448657,0.02586206896551724,70.37281304,0.0075675676803331204,0.5637837921848176,1304,818,47,478,605,206,1073,681
1970,36081054700,7883.561826,0.7993150684931507,0.20068493150684932,0.9935327405012144,0.0018862840134527008,3711.00001382455,0.09907120743034056,73.28389433,0.009431420067263503,0.623282131873728,1390,836,70,336,906,207,868,894
1970,36081054800,12205.64579,0.16470588235294117,0.8352941176470589,0.9879051765844198,0.006289308222959627,2066.99998459965,0.010625737898465172,120,0.029027576413659814,0.5312046483699746,491,227,18,45,119,56,681,315
1970,36081054900,7974.683926,0.8591194968553459,0.14088050314465408,0.9805147943228303,0.013711811383298519,4157.00000580726,0.06120157215047726,73.81766449,0.014192927572186187,0.6100553275095622,1593,833,73,380,1101,250,1084,981
