year,county,TRTID10,hinc,powner,prent,pwht,pblk,phisp,pop,punemp,ohu,multi,mrent,pcol,phs,str30old,hh10old,fhh,pov,ppov,pfb,pfb10,p18und,p60up,ncoops
2000,Queens County,36081056000,48542,0.7024029574861368,0.27726432532347506,0.276013143483023,0.16484118291347208,0.25191675794085433,1826,0.08160442600276625,541,163,671,0.12267250821467689,0.31653888280394304,503,330,46,183,0.10821998817267889,843,244,467,209,0
2000,Queens County,36081056200,64375,0.7728285077951003,0.1759465478841871,0.28975741239892183,0.19743935309973046,0.26549865229110514,1484,0.0798611111111111,449,104,837,0.18261455525606468,0.3436657681940701,438,267,31,68,0.04353393085787452,633,195,391,179,0
2000,Queens County,36081056400,55435,0.40336134453781514,0.5478991596638656,0.22784121805328983,0.1854268624252311,0.3578031538879826,1839,0.019296254256526674,595,330,709,0.12343665035345297,0.31756389342033714,550,300,51,108,0.06235565819861432,635,137,480,198,0
2000,Queens County,36081056500,29917,0.3888888888888889,0.5396825396825397,0.2571428571428571,0.04017857142857143,0.6410714285714286,1120,0.07692307692307693,378,265,671,0.06339285714285714,0.42232142857142857,323,214,62,278,0.24493392070484582,221,87,340,146,0
2000,Queens County,36081056600,53550,0.6165254237288136,0.3347457627118644,0.17317380352644837,0.2506297229219144,0.20340050377833754,1588,0.020075282308657464,472,172,681,0.1397984886649874,0.3507556675062972,459,304,45,115,0.06837098692033294,787,254,415,183,0
2000,Queens County,36081056700,51543.99836,0.5776358143767846,0.3821086358736002,0.5227121527754078,0.01972080576117835,0.4021715043961247,4494.99988,0.055214725903885244,1558.757935,894.418335,741.0000077,0.08442277804910642,0.38134277814485723,1450.192749,797.8052368,126.4934616,421.3128662,0.09611452024279618,1226.09021,375.4963379,1186.249634,691.2319946,0
2000,Queens County,36081056800,48400,0.5003054367745876,0.45326817348808796,0.05862584017923824,0.7160194174757282,0.17289021657953696,5356,0.06850393700787402,1637,687,727,0.11407766990291263,0.34036594473487675,1560,926,241,590,0.11056971514242879,2295,622,1519,636,0
2000,Queens County,36081057700,38185,0.2677942212825934,0.6849894291754757,0.6844674131495837,0.006603502727533735,0.25122021246052256,3483,0.06497948016415869,1419,1309,654,0.07637094458799885,0.48492678725236865,1400,836,93,340,0.09761699684180304,1186,573,813,589,0
2000,Queens County,36081057900,32625,0.19969278033794163,0.7434715821812596,0.6966794380587484,0.001277139208173691,0.24074074074074073,1566,0.03526093088857546,651,597,659,0.04086845466155811,0.4942528735632184,640,285,65,267,0.1621129326047359,579,367,367,290,0
2000,Queens County,36081058000,55750,0.728099173553719,0.24380165289256198,0.030880579010856453,0.8774427020506634,0.062002412545235225,4145,0.08997668997668998,1210,244,723,0.12858866103739444,0.3517490952955368,1031,528,193,326,0.07964817981920352,1808,500,1081,608,0
2000,Queens County,36081058100,35909,0.29315068493150687,0.6593607305936073,0.6449386503067485,0.021088957055214724,0.2791411042944785,2608,0.06745362563237774,1095,1019,647,0.11886503067484662,0.42254601226993865,1027,690,81,380,0.148263753413968,1112,649,580,430,0
2000,Queens County,36081058200,49089.66096,0.717287501247712,0.2431434216045919,0.04458538813624478,0.8638393153867837,0.06655947180774338,4593.148138,0.08179910994668094,1388.882202,351.7064209,801.2094603,0.12051410872653201,0.29824690404966864,1353.916565,669.4383545,227.817215,308.7463074,0.07142798477182495,1832.534424,407.5967712,1201.958679,806.3508301,0
2000,Queens County,36081058300,39783,0.2755255255255255,0.6358858858858859,0.5412953060011884,0.013666072489601902,0.3472964943553179,3366,0.07548476454293629,1332,1298,689,0.12804515745692216,0.38235294117647056,1285,687,125,430,0.12774806892453952,1366,598,878,508,0
2000,Queens County,36081058500,35268,0.2717815344603381,0.688556566970091,0.5721886336154777,0.002660217654171705,0.3431680773881499,4135,0.09977703455964325,1538,1511,679,0.10060459492140265,0.42539298669891173,1493,1009,160,670,0.16203143893591293,2018,923,1014,608,0
2000,Queens County,36081058700,35589,0.21773612112472962,0.7447728911319395,0.6609712230215827,0.002997601918465228,0.2580935251798561,3336,0.11948051948051948,1387,1322,639,0.09862110311750599,0.48111510791366907,1364,823,107,510,0.15435835351089588,1494,666,714,547,0
2000,Queens County,36081058900,30078,0.10539067231980617,0.8667474258025439,0.5187043795620438,0.011633211678832116,0.3914233576642336,4384,0.10476190476190476,1651,1599,637,0.09101277372262774,0.3802463503649635,1511,1133,220,1116,0.2530612244897959,1868,1027,1210,533,0
2000,Queens County,36081059000,65192,0.8255528255528255,0.14004914004914004,0.016116035455278,0.9161966156325544,0.0547945205479452,1241,0.02962962962962963,407,54,645,0.09750201450443191,0.29250604351329573,412,143,61,38,0.031275720164609055,408,49,267,237,0
2000,Queens County,36081059100,34544,0.18643240605173256,0.7794045876037091,0.4086896312965207,0.005193006750908776,0.524839882291847,5777,0.10449129239230064,2049,1980,680,0.0695862904621776,0.4163060411978536,1948,1468,260,1240,0.21494193101057377,2641,1371,1663,650,0
2000,Queens County,36081059200,53672,0.8223844282238443,0.1654501216545012,0.0166270783847981,0.9374505146476643,0.03246239113222486,1263,0.026825633383010434,411,27,730,0.17577197149643706,0.34837688044338877,377,146,58,76,0.058059587471352175,641,94,303,188,0
2000,Queens County,36081059300,35547,0.32423857868020306,0.6421319796954315,0.7254851228978008,0.0054333764553686935,0.19948253557567916,3865,0.05076452599388379,1576,1505,680,0.10685640362225098,0.44217335058214746,1406,851,90,450,0.11826544021024968,1953,689,761,746,0
2000,Queens County,36081059400,68833,0.8714788732394366,0.1056338028169014,0.028651685393258425,0.9044943820224719,0.052247191011235955,1780,0.06196581196581197,568,21,1191,0.18314606741573033,0.24887640449438203,509,150,70,115,0.06457046603032005,661,58,370,334,0
2000,Queens County,36081059500,35828,0.34541203974284046,0.5996493278784336,0.5279120879120879,0.00901098901098901,0.3986813186813187,4550,0.04435483870967742,1711,1540,679,0.08065934065934066,0.42923076923076925,1601,1043,207,870,0.19294743845642048,1524,558,1231,625,0
2000,Queens County,36081059600,65469,0.7988721804511278,0.17105263157894737,0.027881040892193308,0.9485749690210656,0.01982651796778191,1614,0.10278113663845223,532,73,696,0.20755885997521686,0.2664188351920694,515,162,87,109,0.0669122160834868,593,162,366,286,0
2000,Queens County,36081059800,54484,0.714516129032258,0.2467741935483871,0.012568306010928962,0.9344262295081968,0.033879781420765025,1830,0.10146443514644352,620,137,614,0.1650273224043716,0.31420765027322406,570,238,111,150,0.083986562150056,501,65,472,334,0
2000,Queens County,36081059900,50391,0.5771929824561404,0.4052631578947368,0.8160442600276625,0.0013831258644536654,0.14730290456431536,1446,0.046224961479198766,570,400,804,0.12033195020746888,0.4467496542185339,533,302,28,120,0.08069939475453934,300,111,296,292,0
2000,Queens County,36081060000,65000,0.8594847775175644,0.1053864168618267,0.03015873015873016,0.9373015873015873,0.025396825396825397,1260,0.0816,427,41,689,0.2111111111111111,0.23412698412698413,400,145,46,43,0.034930950446791224,448,102,279,278,0
2000,Queens County,36081060100,47188,0.44389027431421446,0.5112219451371571,0.7423864203694458,0.006490264603095357,0.18522216674987518,2003,0.05048543689320388,802,682,761,0.1038442336495257,0.4033949076385422,784,463,48,170,0.08366141732283465,560,199,475,325,0
2000,Queens County,36081060300,50847,0.47155688622754494,0.48952095808383234,0.8166666666666667,0.007692307692307693,0.14871794871794872,1560,0.06674757281553398,668,495,752,0.12179487179487179,0.49551282051282053,617,354,41,77,0.04680851063829787,354,30,284,336,0
2000,Queens County,36081060600,59875,0.8179959100204499,0.16768916155419222,0.02564102564102564,0.9099276791584484,0.04799474030243261,1521,0.04156479217603912,489,55,1051,0.1301775147928994,0.35437212360289283,473,155,73,97,0.05829326923076923,534,91,360,295,0
2000,Queens County,36081060701,52321.00119,0.6942148415291163,0.26652893472814826,0.9004525015447546,0,0.06153846357251271,292.7087687,0.06185567180956367,128.2090912,56.95238495,801.9999629,0.17828053738111332,0.41719456865727983,110.9909286,53.50875092,3.17873764,40.52890778,0.13808664719931363,66.22370148,21.45648003,52.44917297,70.46202087,0
2000,Queens County,36081060800,66964,0.736346516007533,0.22033898305084745,0.014101778050275904,0.927038626609442,0.05150214592274678,1631,0.06626506024096386,531,117,731,0.22194972409564684,0.19558553034947884,508,239,76,40,0.02622950819672131,647,221,403,321,0
2000,Queens County,36081061000,73596.17182,0.8231008283597324,0.1662303451576462,0.019192697345616256,0.9311982271206459,0.045490730218443326,1238.42832,0.06339202373252516,396.8549256,18.53480345,1211.138889,0.1053832874235305,0.266671285101103,374.1557522,158.7074425,53.00275648,13.27015817,0.01122626602027122,412.0192952,50.07236338,295.5820112,262.0806327,0
2000,Queens County,36081061200,76324.77922,0.9032979411492691,0.07212984635352807,0.047025917963642604,0.9080386614168506,0.030466194898300287,1731.742224,0.06213968272388794,534.4626269,22.30383843,675.1285673,0.1957531179305587,0.31709153994734496,499.6335359,217.538182,51.56969708,80.72161627,0.04676523635815037,767.9878795,69.17737389,360.1713135,343.8864651,0
2000,Queens County,36081061301,42722,0.2718700890518596,0.6972236773179675,0.7473558172021553,0.007583316703252844,0.19357413689882258,5011,0.06467439785905442,1909,1820,717,0.09419277589303532,0.43943324685691476,1868,1159,143,484,0.09658750748353621,2208,1054,1156,750,0
2000,Queens County,36081061400,63481.9982,0.8380281836382139,0.1314553967860947,0.018802228249653427,0.9199164541554389,0.04805013945092312,1433.333287,0.05624142639526553,425.2088928,27.94800186,834.0000285,0.1462395507040227,0.33913648417208636,393.2683105,151.7177277,54.89786148,66.87557983,0.04745042611908329,470.1253357,31.94057465,364.3221741,257.520874,0
2000,Queens County,36081061601,71100.19327,0.9035423712133014,0.08898277196660681,0.020670842098408033,0.9430080140955113,0.024957902041845233,2207.261565,0.0783462813685552,694.3956299,27.43544716,625.7536201,0.22283612857636112,0.2527592384367007,653.6405692,261.2044513,96.81646341,81.03418696,0.03597077175614349,806.7152438,89.68735778,510.5449796,414.1367478,0
2000,Queens County,36081061602,56310,0.7922794117647058,0.17095588235294118,0.06731391585760518,0.8349514563106796,0.05242718446601942,1545,0.09477521263669501,544,144,763,0.15987055016181229,0.31650485436893205,473,262,51,118,0.07311028500619579,534,77,366,256,0
2000,Queens County,36081061800,55375,0.6651234567901234,0.30092592592592593,0.056768558951965066,0.867747972551466,0.054273237679351216,1603,0.07766990291262135,648,335,728,0.12414223331253899,0.280723643169058,596,360,87,136,0.0918918918918919,520,93,360,287,0
2000,Queens County,36081061900,42788,0.3953488372093023,0.5679785330948122,0.844469611174028,0.009437523593808984,0.10796526991317479,2649,0.06779661016949153,1118,982,670,0.10607776519441299,0.4480936202340506,991,605,68,205,0.0781547845977888,738,246,549,524,0
2000,Queens County,36081062000,59735.64359,0.8927315922561585,0.09301560648598874,0.0268631527112123,0.9207126577227872,0.0378288662111009,1579.754213,0.037034700425551154,500.4668255,23.3041243,762.0645399,0.18230419215220034,0.29063045505547896,484.6378956,169.5396292,59.57023305,94.72229522,0.056479296224441,426.9916313,44.1784817,367.1742973,296.8891809,0
2000,Queens County,36081062100,46008.00089,0.4127546573692932,0.5358724685027445,0.8360175266961655,0.001098096654673133,0.12994143663724356,2709.000005,0.0466237952453578,1119.495239,907.296875,774.9999816,0.07027818591679921,0.43704244954403393,1016.370789,596.9319458,94.2002182,236.987915,0.09101294497733606,473.9758301,120.9729156,614.7803955,480.9169006,0
2000,Queens County,36081062200,56231.90786,0.8508147575305091,0.1312157315048724,0.03394085304377483,0.904397401672155,0.050488604631396344,2240.666747,0.06360837635832775,724.7911101,87.05199785,742.3108976,0.1630719893483562,0.32932357838932125,657.731684,263.282274,90.10213862,118.1244234,0.055233890619100216,855.8746781,139.0594261,518.6778291,437.479123,0
2000,Queens County,36081062300,45845,0.4267185473411154,0.5214007782101168,0.9113241461953265,0.0035949670461354103,0.0677052127022169,1669,0.019417475728155338,771,602,724,0.1426003594967046,0.4385859796285201,696,431,30,163,0.09742976688583384,460,88,297,392,0
2000,Queens County,36081062400,65885.00213,0.8468085387312797,0.12340424994843181,0.03427719714979225,0.9016393495941397,0.05961252033026315,561.7346741,0.11635219640203275,196.7327118,13.39456749,684.0000235,0.15648285906657725,0.32339790790208583,204.2671509,67.80999756,25.11481476,31.81209755,0.05507246335539263,175.8036957,51.90394974,139.8058014,127.2483902,0
2000,Queens County,36081062500,47600,0.4513089005235602,0.4942408376963351,0.8487957181088314,0.007582515611061552,0.12488849241748438,2242,0.04923076923076923,955,785,701,0.10214094558429973,0.44380017841213204,932,444,58,146,0.06570657065706571,466,99,490,458,0
2000,Queens County,36081062600,54527.28514,0.7707472312061414,0.19045242562613804,0.02037146207624859,0.9081096893810939,0.05588237268009729,2693.245755,0.058229088647701634,908.8416576,113.6019852,815.167924,0.12845115498938195,0.2848475388760058,839.180275,311.0475502,132.1287223,75.42971492,0.028093415815069692,838.9010558,109.3326926,650.2832208,462.7188597,0
2000,Queens County,36081062700,42292,0.4216417910447761,0.5401119402985075,0.8300380228136882,0.006463878326996198,0.13346007604562737,2630,0.07692307692307693,1072,867,669,0.12965779467680608,0.4570342205323194,1033,560,75,289,0.11060084194412553,587,274,598,560,0
2000,Queens County,36081062900,36563,0.27182718271827183,0.6678667866786678,0.7665544332210998,0.0074822297044519264,0.20426487093153758,2673,0.10919540229885058,1111,964,688,0.06322484100261878,0.46427235316124205,1058,575,97,540,0.20323673315769666,648,272,652,426,0
2000,Queens County,36081063000,65010.02341,0.8304780905435412,0.14933945018387698,0.014325314413498528,0.9296611753095799,0.04422285166857856,1787.833228,0.14912650152931028,554.2456164,26.42523345,816.7522333,0.14195428892655082,0.3013520613456234,565.4848104,199.1527443,90.79731274,53.00992942,0.02964200486658174,545.5811892,79.64777958,435.438374,300.0397177,0
2000,Queens County,36081063200,60150,0.8040816326530612,0.1673469387755102,0.02035729123390112,0.9115081013710012,0.05276277523888658,2407,0.09754163362410785,735,108,769,0.12671375155795597,0.3327793934358122,770,390,106,114,0.044100580270793034,752,71,608,345,0
2000,Queens County,36081063301,47500,0.5201938610662359,0.44264943457189015,0.8912448700410397,0.004103967168262654,0.09233926128590972,1462,0.046413502109704644,619,456,648,0.09917920656634747,0.46990424076607384,597,298,32,76,0.05322128851540616,268,94,317,307,0
2000,Queens County,36081063302,46246.21978,0.5846361203272777,0.3736143495172587,0.8840253150208623,0.0021037943129346313,0.097349550000000007,1438,0.0476753646014053,610.5047579,394.7031479,677.2330064,0.11517134784422808,0.37764393337969404,572.6292095,277.0680819,30.79978037,87.012079,0.06304731470240793,324.024158,16.02708638,303.2196193,332.0830894,0
2000,Queens County,36081063500,49333,0.5410821643286573,0.4248496993987976,0.9122736418511066,0.006438631790744467,0.07243460764587525,2485,0.04344262295081967,998,736,807,0.13682092555331993,0.393158953722334,956,510,51,132,0.05527638190954774,572,97,565,550,0
2000,Queens County,36081063700,50890.48757,0.688239716665878,0.2832169562832769,0.8135123859740241,0.012384827666544033,0.1375117684392888,3138.000001,0.030714294782213897,1246.648859,437.6753116,824.0215393,0.1540342382555659,0.3958406056737283,1217.945021,551.1960583,56.67686725,272.3215771,0.08693129728704829,759.4512453,139.2909751,664.0290461,708.8495855,0
2000,Queens County,36081063800,58164,0.7591666666666667,0.20916666666666667,0.12959582790091265,0.7241199478487614,0.09335071707953065,3835,0.06446280991735537,1200,277,775,0.12516297262059975,0.3160365058670143,1024,551,160,322,0.084007304983042,1763,333,1004,510,0
2000,Queens County,36081063900,45323,0.4465937762825904,0.5029436501261564,0.7797752808988764,0.021348314606741574,0.1352059925093633,2670,0.05752561071710008,1189,866,638,0.16779026217228465,0.34344569288389515,1049,556,51,280,0.10297903641044502,602,152,518,632,0
2000,Queens County,36081064101,31012,0.7772972972972974,0.16216216216216217,0.8028696194635059,0.011228945726762321,0.11728009981285091,1603,0.05592105263157895,925,929,336,0.15346225826575172,0.4890829694323144,939,412,19,128,0.0807061790668348,422,149,154,697,0
2000,Queens County,36081064500,47763.00073,0.5894868650676774,0.3792240494226138,0.6400414713532089,0.01919087237770572,0.1447095384723108,1883.000046,0.06561085915456752,780.3511353,279.324707,873.9999831,0.20798754882239656,0.33661824610491803,709.0549927,384.8039551,28.32313347,222.6784363,0.11668372969469813,646.5487671,137.7090302,335.9709473,412.1504211,0
2000,Queens County,36081064600,58333,0.7561942517343905,0.20118929633300298,0.018825781748564134,0.9339502233567326,0.03477983407785577,3134,0.03324808184143223,1009,141,683,0.1751754945756222,0.26228462029355454,964,386,149,136,0.04381443298969072,1197,199,747,515,0
2000,Queens County,36081065000,63359,0.8225469728601252,0.15970772442588727,0.020482325735051207,0.9369012223323423,0.027089527585067722,3027,0.10807528840315725,958,131,763,0.1377601585728444,0.32210109018830524,853,393,120,199,0.06591586618085458,1125,236,734,507,0
2000,Queens County,36081065400,60542,0.663972286374134,0.28290993071593534,0.11596887736198593,0.7135976287513894,0.12634309003334568,2699,0.055433989788475566,866,300,778,0.12152649129307151,0.2715820674323824,746,471,127,215,0.08294753086419752,1178,297,757,297,0
2000,Queens County,36081065600,55923,0.6344322344322344,0.3194139194139194,0.1511548136290876,0.6942602332494855,0.10038874914246512,4373,0.07895959126799815,1365,633,886,0.10976446375485936,0.2988794877658358,1087,1008,212,455,0.10491122896011068,2042,504,1297,516,0
2000,Queens County,36081065702,46161,0.45774647887323944,0.5,0.8906040268456376,6.711409395973154e-4,0.05436241610738255,1490,0.02620689655172414,710,608,776,0.1342281879194631,0.43221476510067114,543,349,24,102,0.0676841406768414,313,94,231,380,0
2000,Queens County,36081065703,52593.79234,0.5744870651204282,0.38269402319357715,0.9226260257913247,7.815552950371239e-4,0.05861664712778429,2559,0.037412314886983634,1121,735,753.2727273,0.1324736225087925,0.4693239546697929,1045,552,45,198,0.07474518686296716,442,78,484,639,0
2000,Queens County,36081065900,61063,0.6749654218533887,0.28907330567081607,0.9332939787485242,0.0011806375442739079,0.04191263282172373,1694,0.028503562945368172,723,392,755,0.15407319952774498,0.44037780401416765,602,280,25,105,0.06143943826799298,286,42,331,420,0
2000,Queens County,36081066000,65153,0.6518218623481782,0.3147773279352227,0.12601120099564406,0.7196639701306783,0.10609831985065339,3214,0.1014312383322962,988,363,884,0.134411947728687,0.25326695706285,724,641,138,225,0.07093316519546028,1435,388,938,352,0
2000,Queens County,36081066100,52273,0.6626323751891074,0.3071104387291982,0.9172099087353325,0.001303780964797914,0.0469361147327249,1534,0.02203856749311295,661,338,856,0.16492829204693613,0.3898305084745763,641,246,22,49,0.03200522534291313,415,70,243,439,0
2000,Queens County,36081066300,60817,0.7918683446272992,0.16940948693126814,0.844698462751281,0.003941663381947182,0.06897910918407568,2537,0.035960214231063506,1033,299,760,0.19156484036263302,0.42136381553015373,1023,388,17,168,0.06282722513089005,716,51,450,589,0
2000,Queens County,36081066400,59373.52274,0.5725694510743231,0.37727684711830944,0.09261513074814899,0.7717743539196853,0.0886977287491809,9808.593887,0.0753700172405461,3170.254523,1528,938.950045,0.12672560555773776,0.27296717917423136,2409.296944,1919,562.0212103,576,0.05914585798083795,4482,974,2952.127262,979.1484718,0
2000,Queens County,36081066501,52184.29463,0.534582821407162,0.42510445746785513,0.932749961901306,9.313338331069366e-4,0.04388132754678983,3221.186532,0.060829650739486665,1472.549576,1130.312309,850.7677535,0.14911813433597207,0.4640020331489452,1314.362137,705.274826,48.6499896,222.287365,0.07114677743643347,726.8747787,77.38742828,492.724823,989.0747681,0
2000,Queens County,36081066701,52427.98525,0.6540905264198722,0.31058516240444156,0.912044361204506,0.002860523296310339,0.05297575246902012,2447.104699,0.06975926404336621,1036.241333,495.7353058,787.3685584,0.12687581112768728,0.47208703390258994,962.6469421,415.216423,22.17127275,169.1837273,0.07022555739569285,505.9015121,115.1560917,420.826004,630.4632111,0
2000,Queens County,36081066900,54167,0.6285329744279946,0.3472409152086137,0.8930669800235017,0.0023501762632197414,0.06227967097532315,1702,0.03523693803159174,743,381,853,0.22502937720329025,0.36662749706227965,726,311,29,152,0.08656036446469248,311,43,260,515,0
2000,Queens County,36081067100,53135.71014,0.8595132743362832,0.11172566371681415,0.8596949891067538,0.00130718954248366,0.03224400871459695,2295,0.08117154811715481,904,88,906.0594059,0.17995642701525055,0.3843137254901961,872,415,30,164,0.07354260089686099,741,143,408,559,0
2000,Queens County,36081067700,65982,0.7431693989071039,0.23224043715846995,0.9042495965572889,0.0010758472296933835,0.047875201721355565,1859,0.05329153605015674,732,193,807,0.228617536309844,0.2877891339429801,683,341,22,120,0.06292606187729417,326,28,417,397,0
2000,Queens County,36081067900,35430,0.26678765880217786,0.7138535995160314,0.6172983027202976,0.033945594047895836,0.2180888165542897,4301,0.1001890359168242,1653,1319,612,0.18507323878167867,0.42594745408044643,1608,916,106,624,0.16742688489401664,2080,1011,703,1333,0
2000,Queens County,36081068000,66071,0.7295373665480427,0.21921708185053382,0.03990719257540603,0.8835266821345708,0.060556844547563805,4310,0.04740608228980322,1405,356,923,0.15522041763341068,0.2635730858468677,1121,563,213,130,0.030473511486169714,1479,355,1121,641,0
2000,Queens County,36081068200,63548,0.7071428571428572,0.2523809523809524,0.026169706582077717,0.8691514670896114,0.07930214115781126,1261,0.0958904109589041,420,182,1036,0.183187946074544,0.38461538461538464,388,216,68,23,0.016776075857038657,558,84,321,195,0
2000,Queens County,36081068300,40205,0.2681672025723473,0.7106109324758842,0.10981852024197301,0.05444392740809679,0.4576547231270358,4298,0.07620528771384137,1555,1483,727,0.19497440670079105,0.3576081898557469,1307,842,112,635,0.15446363415227438,2929,1236,840,741,0
2000,Queens County,36081068700,39308,0.2745604963805584,0.688728024819028,0.3945636016139308,0.01698874495646634,0.17307283924400085,4709,0.05091937765205092,1934,1491,785,0.267360373752389,0.2924187725631769,1723,1072,78,637,0.13527288171586324,2800,1472,866,820,0
2000,Queens County,36081069000,51131,0.6055299539170507,0.3336405529953917,0.019482496194824964,0.915068493150685,0.0410958904109589,3285,0.0939639079029247,1085,462,864,0.10928462709284627,0.306544901065449,851,533,186,545,0.16681971227425774,1251,292,894,486,0
2000,Queens County,36081069300,38353,0.23348694316436253,0.7427035330261137,0.47901234567901235,0.021516754850088183,0.18800705467372134,2835,0.05690440060698027,1302,1204,803,0.26490299823633157,0.2850088183421517,1140,807,60,512,0.18117480537862704,1879,1006,498,551,0
2000,Queens County,36081069400,51229,0.5691823899371069,0.370020964360587,0.04159384830478854,0.8657811953862286,0.06046836770360014,2861,0.055632823365785816,954,450,849,0.13456833275078645,0.2925550506815799,666,468,161,135,0.047401685393258425,1296,334,770,375,0
2000,Queens County,36081069500,52031,0.4383838383838384,0.5121212121212121,0.5222984562607204,0.01672384219554031,0.12135506003430532,2332,0.05862646566164154,990,546,767,0.33147512864493994,0.2555746140651801,898,496,33,149,0.06489547038327526,1195,427,402,502,0
2000,Queens County,36081069701,31832,0.13513513513513514,0.8338125359401956,0.5760355852098972,0.019738671114817904,0.14762301918265222,3597,0.08278737343656939,1739,1641,776,0.24854045037531275,0.3180428134556575,1529,1017,79,718,0.200278940027894,2217,1304,621,767,0
2000,Queens County,36081069702,55048.00001,0.5294117689102393,0.4108734660967115,0.5490272218382636,0.016147859579831447,0.09202334959774722,3983.482414,0.05359877529585401,1739.092285,1094.295166,825.999966,0.33929960108517254,0.2544747009393977,1643.7677,891.2460938,56.57474899,308.4486389,0.07756772574079765,2015.766113,633.9472046,721.5217896,924.5709229,0
2000,Queens County,36081070300,52019.00015,0.6076519389770632,0.3623405859399073,0.6250414197846725,0.013911890967734084,0.14508115044524392,2151.999961,0.06702057174627446,950.187439,516.7936401,806.000018,0.29678702624288755,0.2918184751770077,908.8439941,478.3014221,29.22557068,111.9125519,0.05304054058217096,843.2646484,208.1430969,359.2606812,507.5269775,0
2000,Queens County,36081070700,58495.02132,0.7249011876918318,0.24332235191308565,0.6195833894340819,0.013290525395384773,0.07959852712722185,2627.000008,0.12090969104623817,1025.443863,307.3524399,970.1996022,0.36791135910038414,0.21051914020397672,999.8956604,542.462738,36.74958611,232.8459759,0.08700335930203491,1232.750244,326.0702209,451.97052,525.212326,0
2000,Queens County,36081070900,61226.93301,0.5751272004834282,0.37943707076197786,0.5690667558034632,0.01474288777572802,0.08766751210987456,2791.000008,0.04182208074163415,1252.368668,533.8539276,798.1211312,0.3876070196700623,0.1977688419268539,1240.260361,684.2358398,36.02484274,153.2414703,0.05461656423516359,1440.985092,461.7866859,516.7687988,644.2606812,0
2000,Queens County,36081071100,51969.87017,0.45983485424290355,0.4972092976538271,0.626548666280849,0.02361245730320557,0.08920022448217561,5576.517586,0.04669408158682039,2866.907684,2267.704834,837.962511,0.4130545523218225,0.23550620145036158,2574.232269,1560.753937,82.4252491,408.5513611,0.07479211312169926,2654.233887,699.0527954,747.4781799,1456.429077,0
2000,Queens County,36081071303,46542.99805,0.2713111950390578,0.7023279638693747,0.7576192346087203,0.02572606594645204,0.0929544610687906,4923.999972,0.039611091092992566,2578.523438,2540.564941,804.000017,0.36419863874848946,0.26245965177678116,2485.834229,1576.156738,88.27536774,558.3416748,0.11523045645725667,2436.841553,1262.337769,707.0856934,1361.206177,0
2000,Queens County,36081071304,46542.99905,0.27131119619786986,0.702327989744585,0.7576192460003,0.025726067433640972,0.09295446143310507,6231.999695,0.03961109178410376,3263.476318,3215.434814,803.9999865,0.36419863640574196,0.26245966624682254,3146.165527,1994.843262,111.7246246,706.6582642,0.1152304606467918,3084.158447,1597.662109,894.9142456,1722.793701,0
2000,Queens County,36081071305,46750.00023,0.15037313571787894,0.8164179009320255,0.6596417035163373,0.021649583896536574,0.09962640414389803,4686.000049,0.054722775801739475,2406.06958,2272.299316,870.0000071,0.38662707598277274,0.24092344711795796,2220.676514,1385.285522,74.51633453,534.1833496,0.11401743648856133,2353.997803,1026.170776,707.9051514,1084.526855,0
2000,Queens County,36081071306,46749.99835,0.15037313110068315,0.8164178920619377,0.6596417125280499,0.021649582970243223,0.09962639834831978,5753.000262,0.05472277763225296,2953.930664,2789.700928,869.9999972,0.3866270682606828,0.24092345765306,2726.32373,1700.714478,91.4836731,655.8166504,0.1140174329957078,2890.002197,1259.829346,869.0948486,1331.473145,0
2000,Queens County,36081071701,39845.0011,0.4226267575699384,0.5468140179357958,0.5333401427988181,0.05121376814774398,0.1285465553971982,5578.000224,0.04384598346096038,2636.166504,2569.31958,739.0000199,0.33504045140748273,0.2797295809144091,2169.952393,1508.339722,102.8413467,749.027771,0.1344201753666515,3593.733643,1704.880981,883.2928467,1330.65271,0
2000,Queens County,36081071702,39844.99875,0.4226267765054913,0.5468140117783611,0.5333401501233477,0.05121376749550241,0.12854655617380661,4185.000067,0.04384598273960548,1977.83374,1927.680542,739.0000248,0.33504044553220796,0.27972958572475937,1628.047729,1131.6604,77.15866089,561.972229,0.13442017310215215,2696.266602,1279.119141,662.7071533,998.3473511,0
2000,Queens County,36081071900,35261.32923,0.2918616101473196,0.6770329526768072,0.5512440180339463,0.03488403162659123,0.12380936831683167,2828,0.06095141679688366,1040.499872,755.7309151,750.258031,0.2290984579207921,0.282938073019802,952.8206949,627.9218864,55.23256397,499.650773,0.1778167183629229,1968.154959,1047.696678,620.4909964,552.6365709,0
2000,Queens County,36081072100,33402,0.34030340303403034,0.6133661336613366,0.6357047491893953,0.022506198741178714,0.14209422086591647,5243,0.08221408221408222,2439,2157,675,0.2929620446309365,0.3192828533282472,2320,1268,115,796,0.15228620623684713,3515,1799,918,1305,0
2000,Queens County,36081072300,106844.2885,0.8180404354587869,0.13374805598755832,0.6825667234525837,0.01249290176036343,0.05337876206700738,1761,0.028169014084507043,643,29,1406.05814,0.4997160704145372,0.13174332765474162,628,211,9,45,0.025817555938037865,673,129,357,477,0
2000,Queens County,36081072900,49635,0.674502712477396,0.27124773960216997,0.5352609308885754,0.01692524682651622,0.12059238363892807,1418,0.019943019943019943,553,101,863,0.25881523272214385,0.3342736248236953,549,287,22,102,0.07019958706125258,682,164,255,322,0
