year,county,TRTID10,hinc,prent,powner,pwht,pblk,phisp,pop,punemp,ohu,multi,mrent,pcol,phs,str30old,hh10old,fhh,pov,ppov,pfb,pfb10,p18und,p60up,ncoops
2010,Bronx County,36005004300,22674,0.7639717851329354,0.1068909386869235,0.016811708860759493,0.21400316455696203,0.7583069620253164,5056,0.1122754491017964,1843,1885,631,0.07041139240506329,0.38686708860759494,1170,956,425,2233,0.4474053295932679,17.7521842732327,400,1430,665,3
2010,Bronx County,36005004400,22478,0.9464922711058263,0.041617122473246136,0.021054825932874714,0.350844277673546,0.6072545340838024,4797,0.18352244696595954,1682,1578,452,0.05670210548259329,0.3894100479466333,1693,772,545,1989,0.43723895361617937,20.7120418848168,271,1372,888,0
2010,Bronx County,36005004600,23654,0.7422839506172839,0.21604938271604937,0.020578778135048232,0.39035369774919615,0.5864951768488746,1555,0.154296875,648,571,682,0.10096463022508038,0.6893890675241158,633,320,135,481,0.24231738035264483,18.1863979848866,121,405,316,0
2010,Bronx County,36005004800,24928,0.8790496760259179,0.07631389488840892,0.017769765645119753,0.18078805047643576,0.7697656451197528,3883,0.15651135005973715,1389,1322,833,0.040175122328096835,0.5330929693535926,1368,849,305,1674,0.39640066303575655,43.2630831162681,618,1083,456,1
2010,Bronx County,36005005001,30504,0.8380771663504112,0.10246679316888045,0.011537654709460877,0.27879169288860917,0.6935179358086847,4767,0.14713430282292558,1581,1426,1053,0.04573106775749947,0.3987833018670023,1454,1051,432,1686,0.3469135802469136,33.6940984276087,809,1554,494,0
2010,Bronx County,36005005002,30898,0.8515349773527932,0.04579768495218923,0.010303967027305513,0.16503520522067663,0.7928902627511591,5823,0.10753880266075388,1987,1854,842,0.02438605529795638,0.4009960501459729,1841,959,362,2035,0.36229303898878407,51.948281969536,1732,1698,586,1
2010,Bronx County,36005005100,19558,0.9723756906077348,0.012054244098442994,0.008433734939759036,0.35008605851979346,0.6359724612736661,5810,0.2268370607028754,1991,1997,457,0.046299483648881236,0.4499139414802065,1957,1070,653,2135,0.39333087693441415,23.1945467943994,564,1783,825,0
2010,Bronx County,36005005200,27500,0.8946047678795483,0.07779171894604768,0.01674052191038897,0.29394387001477107,0.6637124569177745,2031,0.26450892857142855,797,777,630,0.03348104382077794,0.4977843426883309,803,299,202,722,0.3917525773195876,43.5269046350559,269,555,288,1
2010,Bronx County,36005005300,16582,0.8585646935568361,0.00890518596123625,0.008567144998929107,0.5482972799314628,0.43414007282073247,4669,0.2694712905059693,1909,1858,728,0.09702291711287213,0.24266438209466695,1844,849,603,1652,0.4770430262777938,29.2538157150933,261,1605,415,0
2010,Bronx County,36005005400,30226,0.7669601242879337,0.1444847229414811,0.015376729882111738,0.26123355544165383,0.6509482316760635,5853,0.0767882187938289,1931,1819,946,0.049376388177003246,0.4496839227746455,1828,1059,372,2024,0.3515109412990622,47.277397260274,1388,1566,674,0
2010,Bronx County,36005005600,25035,0.8043052837573386,0.11741682974559686,0.015123570638140908,0.23423091110291405,0.6750276650682405,2711,0.09184549356223176,1022,943,814,0.060125414976023604,0.43046846182220583,1050,643,180,666,0.2885615251299827,38.3882149046794,418,721,468,0
2010,Bronx County,36005005902,36250,0.7527272727272727,0.20272727272727273,0.04376452362509682,0.30170410534469405,0.6316808675445391,2582,0.15523156089193826,1100,1142,922,0.10728117738187451,0.3292021688613478,1129,417,153,737,0.2863247863247863,26.2692307692308,125,564,490,0
2010,Bronx County,36005006000,40743,0.8571428571428571,0.07792207792207792,0.018600531443755536,0.13728963684676704,0.8308237378210807,1129,0.05045871559633028,385,377,924,0.07971656333038087,0.537643932683791,392,215,76,482,0.32133333333333336,44.4444444444444,424,303,154,0
2010,Bronx County,36005006100,42839,0.414426523297491,0.5161290322580645,0.012927551844869378,0.829248586049017,0.1521680581739833,3713,0.1696629213483146,2232,2160,872,0.225962833288446,0.24023700511715593,2092,609,213,387,0.10879955018273826,10.7032782291959,85,539,1399,0
