Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Distance in miles,Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Distance in miles,Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Distance in miles
3-06764-0031,1580 EAST 18 STREET,MIDWOOD,D4    -ELEVATOR,       70,1963,"60,800","      1,203,840",     19.80,"        552,064",9.08,"        651,776","      4,954,000",     81.48,3-06825-0037,2350 OCEAN AVENUE,MADISON,D3    -ELEVATOR,      110,1974,"130,842","2,663,943",     20.36,"985,240",7.53,"1,678,703","13,038,000",     99.65,0.53,3-06795-0075,1745 EAST 12 STREET,MADISON,D1    -ELEVATOR,       66,1959,"    61,000","1,207,800",     19.80,"553,880",9.08,"653,920","4,968,000",     81.44,0.4,3-06766-0077,1555 EAST 19 STREET,MIDWOOD,D1    -ELEVATOR,       70,1963,"    66,960","1,219,342",     18.21,"700,402",10.46,"518,940","4,930,000",     73.63,0.08
3-06764-0061,1577 EAST 17 STREET,MIDWOOD,D4    -ELEVATOR,       80,1963,"76,770","      1,668,980",     21.74,"        690,930",9.00,"        978,050","      7,548,000",     98.32,3-06795-0075,1745 EAST 12 STREET,MADISON,D1    -ELEVATOR,       66,1959,"61,000","1,207,800",     19.80,"553,880",9.08,"653,920","4,968,000",     81.44,0.38,3-07309-0040,3301 NOSTRAND AVENUE,MADISON,D1    -ELEVATOR,      214,1960,"   178,028","4,105,326",     23.06,"1,361,914",7.65," 2,743,411","21,332,000",    119.82,0.94,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
3-06765-0028,1558 EAST 19 STREET,MIDWOOD,D4    -ELEVATOR,       58,1940,"60,500","      1,033,945",     17.09,"        413,820",6.84,"        620,125","      4,580,000",     75.70,3-06795-0075,1745 EAST 12 STREET,MADISON,D1    -ELEVATOR,       66,1959,"61,000","1,207,800",     19.80,"553,880",9.08,"653,920","4,968,000",     81.44,0.44,3-06796-0059,1775 EAST 13 STREET,MADISON,D1    -ELEVATOR,       48,1940,"    51,000","776,730",     15.23,"398,310",7.81,"378,420","2,718,000",     53.29,0.45,3-06819-0001,1310 AVENUE R,MADISON,D1    -ELEVATOR,       80,1962,"    88,356","1,510,004",     17.09,"698,896",7.91,"811,108","5,990,000",     67.79,0.49
3-06771-0013,2425 KINGS HIGHWAY,MIDWOOD,D4    -ELEVATOR,      137,1932,"135,000","      2,227,500",     16.50,"        980,100",7.26,"      1,247,400","      9,141,000",     67.71,3-06819-0001,1310 AVENUE R,MADISON,D1    -ELEVATOR,       80,1962,"88,356","1,510,004",     17.09,"698,896",7.91,"811,108","5,990,000",     67.79,0.73,3-06767-0006,2020 AVENUE O,MIDWOOD,D1    -ELEVATOR,       53,1928,"    49,000","780,080",     15.92,"342,510",6.99,"437,570","3,180,000",     64.90,0.19,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
3-06776-0065,1625 EAST 13 STREET,MIDWOOD,D4    -ELEVATOR,       65,1939,"66,000","      1,068,540",     16.19,"        512,820",7.77,"        555,720","      4,051,000",     61.38,3-06795-0075,1745 EAST 12 STREET,MADISON,D1    -ELEVATOR,       66,1959,"61,000","1,207,800",     19.80,"553,880",9.08,"653,920","4,968,000",     81.44,0.19,3-06761-0075,1547 EAST 14 STREET,MIDWOOD,D1    -ELEVATOR,       79,1964,"    78,000","1,262,820",     16.19,"751,920",9.64,"510,900","3,726,000",     47.77,0.16,3-06796-0059,1775 EAST 13 STREET,MADISON,D1    -ELEVATOR,       48,1940,"    51,000","776,730",     15.23,"398,310",7.81,"378,420","2,718,000",     53.29,0.24
3-06779-0004,1610 AVENUE P,MIDWOOD,D4    -ELEVATOR,      100,1933,"120,000","      1,924,800",     16.04,"        866,400",7.22,"      1,058,400","      7,701,000",     64.18,3-06795-0075,1745 EAST 12 STREET,MADISON,D1    -ELEVATOR,       66,1959,"61,000","1,207,800",     19.80,"553,880",9.08,"653,920","4,968,000",     81.44,0.29,3-06766-0051,2080 OCEAN AVENUE,MIDWOOD,D1    -ELEVATOR,       48,1956,"    44,600","715,384",     16.04,"357,692",8.02,"357,692","2,637,000",     59.13,0.17,3-06796-0059,1775 EAST 13 STREET,MADISON,D1    -ELEVATOR,       48,1940,"    51,000","776,730",     15.23,"398,310",7.81,"378,420","2,718,000",     53.29,0.3
3-06783-0010,2020 KINGS HIGHWAY,MADISON,D4    -ELEVATOR,       48,1935,"51,000","        892,500",     17.50,"        410,550",8.05,"        481,950","      3,579,000",     70.18,3-06796-0059,1775 EAST 13 STREET,MADISON,D1    -ELEVATOR,       48,1940,"51,000","776,730",     15.23,"398,310",7.81,"378,420","2,718,000",     53.29,0.47,3-06803-0080,2197 OCEAN AVENUE,MADISON,D1    -ELEVATOR,       35,1928,"    30,000","593,400",     19.78,"261,000",8.70,"332,400","2,527,000",     84.23,0.18,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
3-06794-0043,1800 EAST 12 STREET,MADISON,D4    -ELEVATOR,       78,1938,"75,000","      1,281,750",     17.09,"        593,250",7.91,"        688,500","      5,083,000",     67.77,3-06795-0075,1745 EAST 12 STREET,MADISON,D1    -ELEVATOR,       66,1959,"61,000","1,207,800",     19.80,"553,880",9.08,"653,920","4,968,000",     81.44,0.08,3-06819-0001,1310 AVENUE R,MADISON,D1    -ELEVATOR,       80,1962,"    88,356","1,510,004",     17.09,"698,896",7.91,"811,108","5,990,000",     67.79,0.11,3-06795-0034,1776 EAST 13 STREET,MADISON,D1    -ELEVATOR,       65,1937,"    64,400","909,972",     14.13,"508,760",7.90,"401,212","2,822,000",     43.82,0.07
3-06795-0015,1720 EAST 13 STREET,MADISON,D4    -ELEVATOR,       76,1959,"46,000","      1,060,760",     23.06,"        498,640",10.84,"        562,120","      4,373,000",     95.07,3-06796-0075,1735 EAST 13 STREET,MADISON,D1    -ELEVATOR,       94,1962,"90,000","1,643,400",     18.26,"951,300",10.57,"692,100","5,186,000",     57.62,0.04,3-07309-0040,3301 NOSTRAND AVENUE,MADISON,D1    -ELEVATOR,      214,1960,"   178,028","4,105,326",     23.06,"1,361,914",7.65," 2,743,411","21,332,000",    119.82,0.99,3-06742-0075,1329 EAST 13 STREET,MIDWOOD,D3    -ELEVATOR,       13,2017,"    14,300","385,814",     26.98,"138,138",9.66,"247,676","1,959,000",    136.99,0.67
3-06796-0017,1730 EAST 14 STREET,MADISON,D4    -ELEVATOR,       84,1961,"68,500","      1,383,700",     20.20,"        595,265",8.69,"        788,435","      6,018,000",     87.85,3-06825-0037,2350 OCEAN AVENUE,MADISON,D3    -ELEVATOR,      110,1974,"130,842","2,663,943",     20.36,"985,240",7.53,"1,678,703","13,038,000",     99.65,0.39,3-06795-0075,1745 EAST 12 STREET,MADISON,D1    -ELEVATOR,       66,1959,"    61,000","1,207,800",     19.80,"553,880",9.08,"653,920","4,968,000",     81.44,0.07,3-07321-0066,2035 EAST 16 STREET,MADISON,D1    -ELEVATOR,       65,1960,"    46,200","933,240",     20.20,"388,080",8.40,"545,160","4,160,000",     90.04,0.51
3-06796-0026,1750 EAST 14 STREET,MADISON,D4    -ELEVATOR,       64,1961,"57,500","      1,137,350",     19.78,"        500,250",8.70,"        637,100","      4,843,000",     84.23,3-06795-0075,1745 EAST 12 STREET,MADISON,D1    -ELEVATOR,       66,1959,"61,000","1,207,800",     19.80,"553,880",9.08,"653,920","4,968,000",     81.44,0.07,3-06795-0034,1776 EAST 13 STREET,MADISON,D1    -ELEVATOR,       65,1937,"    64,400","909,972",     14.13,"508,760",7.90,"401,212","2,822,000",     43.82,0.06,3-06803-0080,2197 OCEAN AVENUE,MADISON,D1    -ELEVATOR,       35,1928,"    30,000","593,400",     19.78,"261,000",8.70,"332,400","2,527,000",     84.23,0.35
3-06796-0036,1770 EAST 14 STREET,MADISON,D4    -ELEVATOR,       76,1976,"63,000","      1,613,430",     25.61,"        774,270",12.29,"        839,160","      6,603,000",    104.81,3-06825-0037,2350 OCEAN AVENUE,MADISON,D3    -ELEVATOR,      110,1974,"130,842","2,663,943",     20.36,"985,240",7.53,"1,678,703","13,038,000",     99.65,0.35,3-07079-0004,106 AVENUE S,GRAVESEND,C1    -WALK-UP,       12,1931,"     7,400","228,364",     30.86,"61,420",8.30,"166,944","1,332,000",    180.00,1.26,3-07261-0095,2872 BRIGHTON 4 STREET,BRIGHTON BEACH,C7    -WALK-UP,       21,1931,"    17,028","436,087",     25.61,"194,460",11.42,"241,627","1,901,000",    111.64,1.76
3-06797-0087,1717 EAST 14 STREET,MADISON,C6    -WALK-UP,       24,1932,"21,675","        547,727",     25.27,"        186,188",8.59,"        361,539","      2,841,000",    131.07,3-07321-0051,2075 EAST 16 STREET,MADISON,C1    -WALK-UP,       46,1926,"35,200","818,752",     23.26,"365,376",10.38,"453,376","3,530,000",    100.28,0.59,3-06600-0073,1543 WEST 7 STREET,GRAVESEND,C1    -WALK-UP,       19,1928,"    11,215","283,403",     25.27,"85,010",7.58,"198,393","1,559,000",    139.01,1.16,3-06584-0004,210 AVENUE N,OCEAN PARKWAY-NORTH,C1    -WALK-UP,       19,1926,"    11,200","311,472",     27.81,"171,360",15.30,"140,112","1,111,000",     99.20,0.84
3-06800-0016,1730 EAST 18 STREET,MADISON,D4    -ELEVATOR,       48,1938,"52,000","        873,600",     16.80,"        404,040",7.77,"        469,560","      3,455,000",     66.44,3-07334-0018,3380 NOSTRAND AVENUE,MADISON,D1    -ELEVATOR,       77,1963,"64,000","1,132,160",     17.69,"579,200",9.05,"552,960","4,116,000",     64.31,0.8,3-06796-0059,1775 EAST 13 STREET,MADISON,D1    -ELEVATOR,       48,1940,"    51,000","776,730",     15.23,"398,310",7.81,"378,420","2,718,000",     53.29,0.23,3-06803-0051,2261 OCEAN AVENUE,MADISON,D1    -ELEVATOR,       54,1921,"    52,812","887,242",     16.80,"410,349",7.77,"476,892","4,308,000",     81.57,0.18
3-06801-0001,1717 EAST 18 STREET,MADISON,D4    -ELEVATOR,      103,1957,"105,000","      1,603,350",     15.27,"        737,100",7.02,"        866,250","      6,222,000",     59.26,3-06796-0059,1775 EAST 13 STREET,MADISON,D1    -ELEVATOR,       48,1940,"51,000","776,730",     15.23,"398,310",7.81,"378,420","2,718,000",     53.29,0.27,3-06802-0014,2200 OCEAN AVENUE,MADISON,D1    -ELEVATOR,      106,1952,"   106,800","1,993,956",     18.67,"923,820",8.65," 1,070,136","8,256,000",     77.30,0.08,3-06818-0082,1833 EAST 12 STREET,MADISON,D1    -ELEVATOR,       81,1959,"    82,000","1,252,140",     15.27,"660,920",8.06,"591,220","4,245,000",     51.77,0.37
3-06802-0001,1900 QUENTIN ROAD,MADISON,D4    -ELEVATOR,      124,1939,"120,000","      2,016,000",     16.80,"        932,400",7.77,"      1,083,600","      7,972,000",     66.43,3-06795-0075,1745 EAST 12 STREET,MADISON,D1    -ELEVATOR,       66,1959,"61,000","1,207,800",     19.80,"553,880",9.08,"653,920","4,968,000",     81.44,0.36,3-06796-0059,1775 EAST 13 STREET,MADISON,D1    -ELEVATOR,       48,1940,"    51,000","776,730",     15.23,"398,310",7.81,"378,420","2,718,000",     53.29,0.33,3-06803-0051,2261 OCEAN AVENUE,MADISON,D1    -ELEVATOR,       54,1921,"    52,812","887,242",     16.80,"410,349",7.77,"476,892","4,308,000",     81.57,0.14
3-06802-0036,2234 OCEAN AVENUE,MADISON,D4    -ELEVATOR,       72,1927,"68,000","      1,346,400",     19.80,"        633,080",9.31,"        713,320","      5,424,000",     79.76,3-06825-0037,2350 OCEAN AVENUE,MADISON,D3    -ELEVATOR,      110,1974,"130,842","2,663,943",     20.36,"985,240",7.53,"1,678,703","13,038,000",     99.65,0.19,3-06795-0075,1745 EAST 12 STREET,MADISON,D1    -ELEVATOR,       66,1959,"    61,000","1,207,800",     19.80,"553,880",9.08,"653,920","4,968,000",     81.44,0.38,3-06803-0080,2197 OCEAN AVENUE,MADISON,D1    -ELEVATOR,       35,1928,"    30,000","593,400",     19.78,"261,000",8.70,"332,400","2,527,000",     84.23,0.07
3-06818-0025,1840 EAST 13 STREET,MADISON,D4    -ELEVATOR,      125,1954,"132,000","      2,613,600",     19.80,"      1,198,560",9.08,"      1,415,040","     10,756,000",     81.48,3-06825-0037,2350 OCEAN AVENUE,MADISON,D3    -ELEVATOR,      110,1974,"130,842","2,663,943",     20.36,"985,240",7.53,"1,678,703","13,038,000",     99.65,0.37,3-06795-0075,1745 EAST 12 STREET,MADISON,D1    -ELEVATOR,       66,1959,"    61,000","1,207,800",     19.80,"553,880",9.08,"653,920","4,968,000",     81.44,0.17,3-06819-0001,1310 AVENUE R,MADISON,D1    -ELEVATOR,       80,1962,"    88,356","1,510,004",     17.09,"698,896",7.91,"811,108","5,990,000",     67.79,0.07
3-06818-0065,1877 EAST 12 STREET,MADISON,D4    -ELEVATOR,       48,1955,"53,500","      1,261,530",     23.58,"        555,330",10.38,"        706,200","      5,506,000",    102.92,3-06825-0037,2350 OCEAN AVENUE,MADISON,D3    -ELEVATOR,      110,1974,"130,842","2,663,943",     20.36,"985,240",7.53,"1,678,703","13,038,000",     99.65,0.39,3-07656-0058,1825 OCEAN AVENUE,MIDWOOD,D8    -ELEVATOR,       90,2017,"    72,378","2,437,691",     33.68,"848,270",11.72," 1,589,421","12,718,000",    175.72,1,3-07309-0040,3301 NOSTRAND AVENUE,MADISON,D1    -ELEVATOR,      214,1960,"   178,028","4,105,326",     23.06,"1,361,914",7.65,"2,743,411","21,332,000",    119.82,0.95
3-06818-0074,1855 EAST 12 STREET,MADISON,D4    -ELEVATOR,       87,1963,"90,000","      1,782,000",     19.80,"        873,000",9.70,"        909,000","      6,908,000",     76.76,3-06825-0037,2350 OCEAN AVENUE,MADISON,D3    -ELEVATOR,      110,1974,"130,842","2,663,943",     20.36,"985,240",7.53,"1,678,703","13,038,000",     99.65,0.39,3-06795-0075,1745 EAST 12 STREET,MADISON,D1    -ELEVATOR,       66,1959,"    61,000","1,207,800",     19.80,"553,880",9.08,"653,920","4,968,000",     81.44,0.18,3-06819-0001,1310 AVENUE R,MADISON,D1    -ELEVATOR,       80,1962,"    88,356","1,510,004",     17.09,"698,896",7.91,"811,108","5,990,000",     67.79,0.1
3-06819-0032,1862 EAST 14 STREET,MADISON,D4    -ELEVATOR,       47,1931,"50,400","        900,144",     17.86,"        431,928",8.57,"        468,216","      3,489,000",     69.23,3-06796-0059,1775 EAST 13 STREET,MADISON,D1    -ELEVATOR,       48,1940,"51,000","776,730",     15.23,"398,310",7.81,"378,420","2,718,000",     53.29,0.15,3-06803-0080,2197 OCEAN AVENUE,MADISON,D1    -ELEVATOR,       35,1928,"    30,000","593,400",     19.78,"261,000",8.70,"332,400","2,527,000",     84.23,0.42,3-07294-0049,1985 EAST 15 STREET,MADISON,D1    -ELEVATOR,       48,1930,"    36,000","642,960",     17.86,"237,960",6.61,"405,000","3,019,000",     83.86,0.21
